candidate_id,source_id,source_url,license_record,original_source_split,source_record_id,source_image_path,source_annotation_path,review_sample_id,task_eligibility,boxes_available,object_count,object_labels,object_label_counts,proposed_multiclass_label,proposed_multilabels,review_basis,candidate_status,sha256,exact_duplicate_group_id
streetsurfacevis::train::201762172713862,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,201762172713862,data/raw/v2/streetsurfacevis/s_1024/201762172713862.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,2bae78ed685ec36e2bd28b8a23f3b6852afb2b00e6e6675b0062479643e5ac98,
streetsurfacevis::train::201812028841204,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,201812028841204,data/raw/v2/streetsurfacevis/s_1024/201812028841204.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,c1578e6936cad50a9a93fc0fb5da5d025acda3d48744a5632c83df99dc00f05e,
streetsurfacevis::train::201999914870482,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,201999914870482,data/raw/v2/streetsurfacevis/s_1024/201999914870482.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,44d227784c9c63d4f58bf036e6dd144f9445ff2542f769dcc73f7bb15b3e5f07,
streetsurfacevis::train::202306548442854,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,202306548442854,data/raw/v2/streetsurfacevis/s_1024/202306548442854.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-006,multi_class,no,,,,normal_asphalt,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,8140f56f4cfb19b0b4dfe554d5f2ce474f124e749f991973c1a7e81d7cec926e,
streetsurfacevis::train::202384051529209,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,202384051529209,data/raw/v2/streetsurfacevis/s_1024/202384051529209.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-041,multi_class,no,,,,unpaved_road,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,55f9d4952d5f36d21ebebd327f734921a06fc806470c8036c2e32028e4696e18,
streetsurfacevis::train::203388901621914,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,203388901621914,data/raw/v2/streetsurfacevis/s_1024/203388901621914.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,66d23d53314306f5194d589e17a6bffc4d892e912362e859aed08af12fe9bc19,
streetsurfacevis::train::203511432047521,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,203511432047521,data/raw/v2/streetsurfacevis/s_1024/203511432047521.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,d0f7a666da8cec1ebbe8b89e70c79067e0f8219a12c6422bab165ac34647047e,
streetsurfacevis::train::204492278323126,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,204492278323126,data/raw/v2/streetsurfacevis/s_1024/204492278323126.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,58263d62e6c2b199a8fc76631c8d555fca9b4e51be5320a72838bf667d7c1555,
streetsurfacevis::train::204709089168825,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,204709089168825,data/raw/v2/streetsurfacevis/s_1024/204709089168825.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a6b7a80f0eeac7995ceca66926f1ad517aca9e77f69ce1ba98b9d0f594358663,
streetsurfacevis::train::204913651447887,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,204913651447887,data/raw/v2/streetsurfacevis/s_1024/204913651447887.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,7cbc2c8e4e56a46750d6d01af4ac666789b1f915321bf99e1d6ab2474eb720db,
streetsurfacevis::train::205144084618697,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,205144084618697,data/raw/v2/streetsurfacevis/s_1024/205144084618697.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,ed5e56545ca1e28252faef165133c862b59ed747fb495b38161b9038eea2e3ec,
streetsurfacevis::train::206778097700235,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,206778097700235,data/raw/v2/streetsurfacevis/s_1024/206778097700235.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,4965c97e19f204511c3e642a0ee34eabfd5ef5b6723b4406bc197d26db058dc3,
streetsurfacevis::train::207259120994751,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,207259120994751,data/raw/v2/streetsurfacevis/s_1024/207259120994751.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,86ac72e1c6103203a6e7290850546f85425cd4350e6c87809924270488180e8b,
streetsurfacevis::train::2088402101319955,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2088402101319955,data/raw/v2/streetsurfacevis/s_1024/2088402101319955.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,6bd725b38bbcd28d2da271bd91396f6dd93484f4b72a3cf1670668462bc6d77a,
streetsurfacevis::train::209478385347306,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,209478385347306,data/raw/v2/streetsurfacevis/s_1024/209478385347306.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,4286a9ffc7e74999f3bb7a0113dd3394a2a6d4953548f76eabe4e5cea1fedde8,
streetsurfacevis::train::210337280902669,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,210337280902669,data/raw/v2/streetsurfacevis/s_1024/210337280902669.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,45f93eb291961cd69cd1ee0c1f305984a6fc937c12262bdad09828b9b3c1845c,
streetsurfacevis::train::211041553951060,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,211041553951060,data/raw/v2/streetsurfacevis/s_1024/211041553951060.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,09ab5a333033522108fe04817fe4d34e7af8fdf05b6e3645a362074d038e1c1d,
streetsurfacevis::train::211159174163596,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,211159174163596,data/raw/v2/streetsurfacevis/s_1024/211159174163596.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,b2c820ded1fda014b3d623fa00193c40a685945696f8cf6c4ee850d9a65e40da,
streetsurfacevis::train::211508723777123,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,211508723777123,data/raw/v2/streetsurfacevis/s_1024/211508723777123.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,b41afbcfd515befe2b069fb3ec51c0d9ed9527ffd85c269f81ebc0b028fda0c8,
streetsurfacevis::train::2126338967556616,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2126338967556616,data/raw/v2/streetsurfacevis/s_1024/2126338967556616.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,3441dd500d66466f2233712cd5be58513c579bf9d8551e37dbf877bff88f20c5,
streetsurfacevis::train::212746900312291,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,212746900312291,data/raw/v2/streetsurfacevis/s_1024/212746900312291.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,622b9b82a890a59c582a1c20f148e862f23f942d846f8495af34938cd5f27c99,
streetsurfacevis::train::212962303722906,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,212962303722906,data/raw/v2/streetsurfacevis/s_1024/212962303722906.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,cfe08281b0091444bf61a2a7c61162af931d37ebc1b371b371d1e3174c9f5521,
streetsurfacevis::train::213119186918349,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,213119186918349,data/raw/v2/streetsurfacevis/s_1024/213119186918349.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a57411c138aee75a2dfb9ed94a1d95f442dd84e940f06cfd140c58d15dc6bed7,
streetsurfacevis::train::213914773884027,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,213914773884027,data/raw/v2/streetsurfacevis/s_1024/213914773884027.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,0a6fd6dcc912a13373f77b21add845d3d4e35ffd62e07ebb9c1efbe09055d28f,
streetsurfacevis::train::214036046971434,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,214036046971434,data/raw/v2/streetsurfacevis/s_1024/214036046971434.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,eabeda878cee8dea977c6f9cccee1fce84804cddd061d368fc0b34b1dba81849,
streetsurfacevis::train::214955663375850,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,214955663375850,data/raw/v2/streetsurfacevis/s_1024/214955663375850.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,75551459a03b7ba06f95c000ad9fa30e8fc253db62396a97d2545fd1d63873c7,
streetsurfacevis::train::2155842498048573,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2155842498048573,data/raw/v2/streetsurfacevis/s_1024/2155842498048573.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,c708ad5141afa1605436719321628a7369208a528247d166e32cb77c6d0487a2,
streetsurfacevis::train::2158675707619495,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2158675707619495,data/raw/v2/streetsurfacevis/s_1024/2158675707619495.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,610025e45465a1687690c89a625764411cf58746c23c0a660c33abb8c10d902b,
streetsurfacevis::train::2158772660932193,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2158772660932193,data/raw/v2/streetsurfacevis/s_1024/2158772660932193.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,595b06ab09f0b2c5b8d1abb10f5dc4de2f07cb3966c04118c242f36efcaef658,
streetsurfacevis::train::215975740041553,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,215975740041553,data/raw/v2/streetsurfacevis/s_1024/215975740041553.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,f8f806271d19b6eb17e6db3d0652b6657d79c9a723bdcdb75d1d1e2e735f9411,
streetsurfacevis::train::216189813650730,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,216189813650730,data/raw/v2/streetsurfacevis/s_1024/216189813650730.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,036fa80a7e69ee12763beec69d58b1818c1799f4e1cb20c66d4c6e540594a1f1,
streetsurfacevis::train::216923050347598,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,216923050347598,data/raw/v2/streetsurfacevis/s_1024/216923050347598.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,1aec008aac8159b3dc5204216ab76c4dd427a89ef29a95fc1ab89bbdc96a5acd,
streetsurfacevis::train::216978739949083,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,216978739949083,data/raw/v2/streetsurfacevis/s_1024/216978739949083.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,3eccbd2ae0ade1ef94df38540bed28570e6a76fda175a76a494b04263edc098c,
streetsurfacevis::train::217103583219029,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,217103583219029,data/raw/v2/streetsurfacevis/s_1024/217103583219029.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,b3a18bb8e2cb090a0ec100df880f058577714c29e169b895e13b0fadb7da5526,
streetsurfacevis::train::217863066506039,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,217863066506039,data/raw/v2/streetsurfacevis/s_1024/217863066506039.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,490f0ed4346ff350e873a3929c273c8ecee9f745d25365dc0f472b44d17be229,
streetsurfacevis::train::217980104208354,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,217980104208354,data/raw/v2/streetsurfacevis/s_1024/217980104208354.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,2881713ee48b1d559255bc25900893949c5df94e1bf46f333e35380ef7abeff1,
streetsurfacevis::train::218256593004602,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,218256593004602,data/raw/v2/streetsurfacevis/s_1024/218256593004602.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a90bbd5d0f9c5a6fc8bfaa2859d9bbd65f387d265b50d707e4829a28fc7a07dd,
streetsurfacevis::train::219088216650134,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,219088216650134,data/raw/v2/streetsurfacevis/s_1024/219088216650134.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-049,multi_class,no,,,,unpaved_road,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,b0a1a90144951fac5cdc0ccd2fc233ea1e10050c9b5a1ecbce3eb30a5c547763,
streetsurfacevis::train::219240430898577,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,219240430898577,data/raw/v2/streetsurfacevis/s_1024/219240430898577.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,268c7ded06e8db691f9f249a0d5e21de128a555e696897e8e3494c8fc48c5ee3,
streetsurfacevis::train::219281743937793,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,219281743937793,data/raw/v2/streetsurfacevis/s_1024/219281743937793.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,3240d0c323bc77c257144c1e50b06dff48edb359b7379660afcab691abc7c5d6,
streetsurfacevis::train::219429470898089,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,219429470898089,data/raw/v2/streetsurfacevis/s_1024/219429470898089.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,dd53b18b3ccf2c2afe4fa6aaefceaa2c4a439a0d243b64a649539a508cba94ee,
streetsurfacevis::train::219443166354731,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,219443166354731,data/raw/v2/streetsurfacevis/s_1024/219443166354731.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,89aff5aed57da2fc945e0b08c75ae98ee0f7c2e5e7ab276eb473d6dcb32dfd03,
streetsurfacevis::train::220614323199168,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,220614323199168,data/raw/v2/streetsurfacevis/s_1024/220614323199168.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,f1e3f5bba0444ec9d0bbabad8fe518e253a079a2a1eaa8d8ea47e747eb44ccf9,
streetsurfacevis::train::221105849346042,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,221105849346042,data/raw/v2/streetsurfacevis/s_1024/221105849346042.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,SSV-023,multi_class,no,,,,normal_asphalt,,individual human approval in StreetSurfaceVis sample review,pre_split_individually_reviewed_candidate,a990c26854e89ec25b40f296f3dd30bd24046d2949e7db8e47d8d7d90ef0eb88,
streetsurfacevis::train::221298120104524,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,221298120104524,data/raw/v2/streetsurfacevis/s_1024/221298120104524.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,036b19847b45d3e5c69c79787db8ffad920b7b440886fb9e8181868037ce3127,
streetsurfacevis::train::221442019819769,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,221442019819769,data/raw/v2/streetsurfacevis/s_1024/221442019819769.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,7d7ac1317bbc6677262e6991a57c58fe70770b276170386c9e26d5af28081a87,
streetsurfacevis::train::2226268447549464,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2226268447549464,data/raw/v2/streetsurfacevis/s_1024/2226268447549464.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,9a85edfda4109b701bcfbfe7a5e6c94a9dc50adad327bfa516f2186b14ba07aa,
streetsurfacevis::train::2231418103721236,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2231418103721236,data/raw/v2/streetsurfacevis/s_1024/2231418103721236.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,39ba823e1b03316ea2b3b2731aba52a8b9c4ad5972790be028a1c2627d365836,
streetsurfacevis::train::223339330154800,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,223339330154800,data/raw/v2/streetsurfacevis/s_1024/223339330154800.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,afee5bf12741005ae40e1136643604270969ceeab527d503fcffceb8897a49dd,
streetsurfacevis::train::224277172442835,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,224277172442835,data/raw/v2/streetsurfacevis/s_1024/224277172442835.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,882e0ff425018c111679d538b6502c519015d7eeac156cb64f7d545d1c60dcc7,
streetsurfacevis::train::2243419925791145,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2243419925791145,data/raw/v2/streetsurfacevis/s_1024/2243419925791145.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,34afe23a22027a7480a900ce9152da93b2076cab61fb93c9519473be24ca25f6,
streetsurfacevis::train::2245216815631355,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2245216815631355,data/raw/v2/streetsurfacevis/s_1024/2245216815631355.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,5521b3652cdd65e9d6fe51ba43942a92c5ce3eae82415cf3d66ec61831dbc1ee,
streetsurfacevis::train::224655839487257,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,224655839487257,data/raw/v2/streetsurfacevis/s_1024/224655839487257.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,a0c05a4c3208925d02acfd80cd6b979a76b1813adfb816a374bf13899b295f17,
streetsurfacevis::train::225371753520601,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,225371753520601,data/raw/v2/streetsurfacevis/s_1024/225371753520601.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,cf2100c667f36bb9e90b80b04c7ca7197dc12c1182b2f8744e9bb8b47fe2800f,
streetsurfacevis::train::225415458918976,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,225415458918976,data/raw/v2/streetsurfacevis/s_1024/225415458918976.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,unpaved_road,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,961fd8567c1e7c908d286afcb6753585b1fab4152574d8ffe6b0c622ac7c804a,
streetsurfacevis::train::2259129147552310,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,2259129147552310,data/raw/v2/streetsurfacevis/s_1024/2259129147552310.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,38da4ef2966d0c2978b5d5bdd22c335d19453f329da4a42bdc75d018c3c15ae2,
streetsurfacevis::train::226090252312622,StreetSurfaceVis,https://zenodo.org/records/11449977,CC-BY-SA stated on Zenodo record; recheck before redistribution,train,226090252312622,data/raw/v2/streetsurfacevis/s_1024/226090252312622.jpg,docs/v2_streetsurfacevis_candidate_manifest.csv,,multi_class,no,,,,normal_asphalt,,source label supported by deterministic human-reviewed sample,pre_split_source_labeled_sample_supported_candidate,d39af29f89d85efe50d273cc9c0d06d6a735cc9350f61edeccdb3674198f6c69,
