candidate_id,source_id,original_source_split,source_record_id,source_image_path,sha256,proposed_multiclass_label,split_group_id,split,manifest_status
svrdd::train::09002200121902181008130102K_1295881900_481758900,SVRDD_YOLO,train,09002200121902181008130102K_1295881900_481758900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181008130102K_1295881900_481758900.jpg,609bedabc536ef1ccfd6b74c5393bb081f04a435e58b28ec86455f010c41401a,pothole,SVRDD_YOLO::09002200121902181008130102K_1295881900_481758900,protected_test,proposed_not_materialized
svrdd::train::09002200121902181008201432K_1295880700_481758500,SVRDD_YOLO,train,09002200121902181008201432K_1295880700_481758500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181008201432K_1295880700_481758500.jpg,e61b495461c31b55a0230a5999b9dc7019fa1fe4e12528b835c52ec9666fe2bc,pothole,SVRDD_YOLO::09002200121902181008201432K_1295880700_481758500,train,proposed_not_materialized
svrdd::train::09002200121902181012050372K_1295919500_481669800,SVRDD_YOLO,train,09002200121902181012050372K_1295919500_481669800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181012050372K_1295919500_481669800.jpg,b98666b0614f19861525aba01d3f6c89b4ea945e8fd450a9f94224051f5b0eea,pothole,SVRDD_YOLO::09002200121902181012050372K_1295919500_481669800,train,proposed_not_materialized
svrdd::train::09002200121902181014539318K_1294536600_481257800,SVRDD_YOLO,train,09002200121902181014539318K_1294536600_481257800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181014539318K_1294536600_481257800.jpg,78d64da5b89cec647480d09c5525691b32f30f9b559cd21df2de5f1ae67c3671,crack,SVRDD_YOLO::09002200121902181014539318K_1294536600_481257800,protected_test,proposed_not_materialized
svrdd::train::09002200121902181014556788K_1294535100_481257800,SVRDD_YOLO,train,09002200121902181014556788K_1294535100_481257800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181014556788K_1294535100_481257800.jpg,b7f63aa7848b827adadee2d513607e1faac45ef901d2a721c9ed24a79e507c8b,crack,SVRDD_YOLO::09002200121902181014556788K_1294535100_481257800,train,proposed_not_materialized
svrdd::train::09002200121902181016052668K_1294551700_481237200,SVRDD_YOLO,train,09002200121902181016052668K_1294551700_481237200,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181016052668K_1294551700_481237200.jpg,f38bf6417448571fb515c535f2ea5f95a96c374a3e7ac1de792742f09ee56e2b,crack,SVRDD_YOLO::09002200121902181016052668K_1294551700_481237200,train,proposed_not_materialized
svrdd::train::09002200121902181019408302K_1295877500_481784600,SVRDD_YOLO,train,09002200121902181019408302K_1295877500_481784600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181019408302K_1295877500_481784600.jpg,39be7601ced0edc94bc5cc5e6e756607f89cd50ffcbbbd88e540391927537b10,pothole,SVRDD_YOLO::09002200121902181019408302K_1295877500_481784600,train,proposed_not_materialized
svrdd::train::09002200121902181020027412K_1295894100_481789100,SVRDD_YOLO,train,09002200121902181020027412K_1295894100_481789100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181020027412K_1295894100_481789100.jpg,ef68bdfb1a82a7eec811cf2eee878d48724135d936c459f291dbe819b05fbe18,pothole,SVRDD_YOLO::09002200121902181020027412K_1295894100_481789100,validation,proposed_not_materialized
svrdd::train::09002200121902181020044442K_1295895400_481789300,SVRDD_YOLO,train,09002200121902181020044442K_1295895400_481789300,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181020044442K_1295895400_481789300.jpg,4ab4b5989db1ff116f7b89cad35012cbdd97424716e424af63dd9a920d6569c5,crack,SVRDD_YOLO::09002200121902181020044442K_1295895400_481789300,train,proposed_not_materialized
svrdd::train::09002200121902181026266217F_1294030000_481873800,SVRDD_YOLO,train,09002200121902181026266217F_1294030000_481873800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181026266217F_1294030000_481873800.jpg,bf631e166928b5723a8e89a115409af9a1194d0c74d1a9ad8cfbad2043afa7a3,crack,SVRDD_YOLO::09002200121902181026266217F_1294030000_481873800,train,proposed_not_materialized
svrdd::train::09002200121902181028138447F_1294003600_481900900,SVRDD_YOLO,train,09002200121902181028138447F_1294003600_481900900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181028138447F_1294003600_481900900.jpg,370b94a1b6e63ae47f6edcc11303d1f1bbc3c62aaff52e26868b433e18a26c86,repaired_road,SVRDD_YOLO::09002200121902181028138447F_1294003600_481900900,train,proposed_not_materialized
svrdd::train::09002200121902181028404488K_1294559200_481254100,SVRDD_YOLO,train,09002200121902181028404488K_1294559200_481254100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181028404488K_1294559200_481254100.jpg,d8bb1c01908d0c280bfd6e7687d5c097d868165d401a01ea1072d94f056b111e,crack,SVRDD_YOLO::09002200121902181028404488K_1294559200_481254100,train,proposed_not_materialized
svrdd::train::09002200121902181028537248K_1294558900_481245400,SVRDD_YOLO,train,09002200121902181028537248K_1294558900_481245400,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181028537248K_1294558900_481245400.jpg,60e7715ae8f078e17d067a7a987fec91201ebd01cfa92529033cdc410e7f4e53,crack,SVRDD_YOLO::09002200121902181028537248K_1294558900_481245400,protected_test,proposed_not_materialized
svrdd::train::09002200121902181037099018K_1294556300_481285000,SVRDD_YOLO,train,09002200121902181037099018K_1294556300_481285000,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181037099018K_1294556300_481285000.jpg,50fc27613d5765e51aedb97f41b93cafb4385155489f0a60d2d65dc6f9a3830c,crack,SVRDD_YOLO::09002200121902181037099018K_1294556300_481285000,train,proposed_not_materialized
svrdd::train::09002200121902181038038598K_1294569700_481296800,SVRDD_YOLO,train,09002200121902181038038598K_1294569700_481296800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181038038598K_1294569700_481296800.jpg,dfef7bba5fe02c773e5cd1943a5f8c8e7f99b1ca7993e3fecbf849625bf69449,crack,SVRDD_YOLO::09002200121902181038038598K_1294569700_481296800,train,proposed_not_materialized
svrdd::train::09002200121902181116158288K_1294618000_481415600,SVRDD_YOLO,train,09002200121902181116158288K_1294618000_481415600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181116158288K_1294618000_481415600.jpg,a1f50b92bc8704b8a6f27285f5bd63d9d05fc5eb5e090869e166953349033025,crack,SVRDD_YOLO::09002200121902181116158288K_1294618000_481415600,train,proposed_not_materialized
svrdd::train::09002200121902181118462827F_1293855800_482078900,SVRDD_YOLO,train,09002200121902181118462827F_1293855800_482078900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181118462827F_1293855800_482078900.jpg,454107d04312d75152f20e9739dcd88c884b75e04aa4581c2c30fd4bbf50e7dd,crack,SVRDD_YOLO::09002200121902181118462827F_1293855800_482078900,train,proposed_not_materialized
svrdd::train::09002200121902181132070907F_1293808800_481914900,SVRDD_YOLO,train,09002200121902181132070907F_1293808800_481914900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181132070907F_1293808800_481914900.jpg,5189dbfb5c003894de3b0514f26bce964b201d07128fcb6e70e02a67eac6e7bc,crack,SVRDD_YOLO::09002200121902181132070907F_1293808800_481914900,train,proposed_not_materialized
svrdd::train::09002200121902181132086197F_1293809800_481913100,SVRDD_YOLO,train,09002200121902181132086197F_1293809800_481913100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181132086197F_1293809800_481913100.jpg,cd5af8ed917c7e86dc25136fa1ad8448b6e084e954932dbe5c39e4a1f6ff8aae,crack,SVRDD_YOLO::09002200121902181132086197F_1293809800_481913100,train,proposed_not_materialized
svrdd::train::09002200121902181132101487F_1293810700_481911600,SVRDD_YOLO,train,09002200121902181132101487F_1293810700_481911600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181132101487F_1293810700_481911600.jpg,8e0a36217137602312cf87731e531ebd423187314376dabb72a126e1c11cf751,crack,SVRDD_YOLO::09002200121902181132101487F_1293810700_481911600,validation,proposed_not_materialized
svrdd::train::09002200121902181143154337F_1293938300_481702300,SVRDD_YOLO,train,09002200121902181143154337F_1293938300_481702300,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181143154337F_1293938300_481702300.jpg,605b8188d63fc8eb6266fb7eef0159d84f0340c8b483bb145717f7d0c5358756,crack,SVRDD_YOLO::09002200121902181143154337F_1293938300_481702300,train,proposed_not_materialized
svrdd::train::09002200121902181151445358K_1294779900_481226500,SVRDD_YOLO,train,09002200121902181151445358K_1294779900_481226500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181151445358K_1294779900_481226500.jpg,1482ab2c7c92e356bf3dca1437792787a5bf7d83ccaa5ffa9fb4556b5a639aa4,pothole,SVRDD_YOLO::09002200121902181151445358K_1294779900_481226500,validation,proposed_not_materialized
svrdd::train::09002200121902181218150258K_1294876100_481376200,SVRDD_YOLO,train,09002200121902181218150258K_1294876100_481376200,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181218150258K_1294876100_481376200.jpg,6cd53a03c7c52dfc466583451473dfd74ee642718a22299e049f871392a0e467,pothole,SVRDD_YOLO::09002200121902181218150258K_1294876100_481376200,train,proposed_not_materialized
svrdd::train::09002200121902181225586198K_1294791900_481423000,SVRDD_YOLO,train,09002200121902181225586198K_1294791900_481423000,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181225586198K_1294791900_481423000.jpg,a08857a30005e2200359bcfe22dabc3db8a9377d8a8e379163616b60bbcec3da,pothole,SVRDD_YOLO::09002200121902181225586198K_1294791900_481423000,train,proposed_not_materialized
svrdd::train::09002200121902181229058198K_1294763700_481455400,SVRDD_YOLO,train,09002200121902181229058198K_1294763700_481455400,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181229058198K_1294763700_481455400.jpg,180d8731a9c49ef094d457ba59683e452395d2a73753751ba319573a061328a7,crack,SVRDD_YOLO::09002200121902181229058198K_1294763700_481455400,protected_test,proposed_not_materialized
svrdd::train::09002200121902181229387802K_1295678600_481962600,SVRDD_YOLO,train,09002200121902181229387802K_1295678600_481962600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181229387802K_1295678600_481962600.jpg,92762d76fc84eb51c99ee69804bf38d064135a2cfded162c8628adc9c9fafe8f,crack,SVRDD_YOLO::09002200121902181229387802K_1295678600_481962600,train,proposed_not_materialized
svrdd::train::09002200121902181236090072Q_1296305400_481949900,SVRDD_YOLO,train,09002200121902181236090072Q_1296305400_481949900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181236090072Q_1296305400_481949900.jpg,3335a7edff958d894859a4c166510de85b211c5f33d93448df85d41454ca7d2a,crack,SVRDD_YOLO::09002200121902181236090072Q_1296305400_481949900,train,proposed_not_materialized
svrdd::train::09002200121902181236472762Q_1296324400_481941900,SVRDD_YOLO,train,09002200121902181236472762Q_1296324400_481941900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181236472762Q_1296324400_481941900.jpg,8d5c825e293c843587b27147910ccd11ac31d6187c09e36ac2c1286886035047,crack,SVRDD_YOLO::09002200121902181236472762Q_1296324400_481941900,train,proposed_not_materialized
svrdd::train::09002200121902181237400762Q_1296348200_481937600,SVRDD_YOLO,train,09002200121902181237400762Q_1296348200_481937600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181237400762Q_1296348200_481937600.jpg,b6cab17cba45d6f2cf63e9a670b7c6ff52f10c1cda9bc277293479aeed0c3345,pothole,SVRDD_YOLO::09002200121902181237400762Q_1296348200_481937600,train,proposed_not_materialized
svrdd::train::09002200121902181237412012Q_1296348300_481936500,SVRDD_YOLO,train,09002200121902181237412012Q_1296348300_481936500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181237412012Q_1296348300_481936500.jpg,9dac8cd79e448dcac3dcb4023349384f5a2a13812f5b4393e1a704eb4bdf27ad,pothole,SVRDD_YOLO::09002200121902181237412012Q_1296348300_481936500,protected_test,proposed_not_materialized
svrdd::train::09002200121902181237422642Q_1296348300_481935300,SVRDD_YOLO,train,09002200121902181237422642Q_1296348300_481935300,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181237422642Q_1296348300_481935300.jpg,420e3c0b97ea001b0a19601ad73368951f4821f8bf776cb23f816788007cee38,pothole,SVRDD_YOLO::09002200121902181237422642Q_1296348300_481935300,train,proposed_not_materialized
svrdd::train::09002200121902181243543052Q_1296305500_481939200,SVRDD_YOLO,train,09002200121902181243543052Q_1296305500_481939200,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181243543052Q_1296305500_481939200.jpg,5be8a326d6c3dcfa31f1c949c11941d33055b22fff2c22ae8aca09a987410a9f,pothole,SVRDD_YOLO::09002200121902181243543052Q_1296305500_481939200,train,proposed_not_materialized
svrdd::train::09002200121902181250161772Q_1296305800_481950400,SVRDD_YOLO,train,09002200121902181250161772Q_1296305800_481950400,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181250161772Q_1296305800_481950400.jpg,b6430e04d60ddd5d2154df5cbd64cd47b42064b09d5e4d0e66eb907081253c20,crack,SVRDD_YOLO::09002200121902181250161772Q_1296305800_481950400,train,proposed_not_materialized
svrdd::train::09002200121902181302158362K_1295780300_481889500,SVRDD_YOLO,train,09002200121902181302158362K_1295780300_481889500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181302158362K_1295780300_481889500.jpg,f899240d99c85f5cc6934822a2e7261452ac60efd81949a07a804191b59d231c,pothole,SVRDD_YOLO::09002200121902181302158362K_1295780300_481889500,train,proposed_not_materialized
svrdd::train::09002200121902181305482268K_1294680500_481307800,SVRDD_YOLO,train,09002200121902181305482268K_1294680500_481307800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181305482268K_1294680500_481307800.jpg,64fc5fef829acaffa2ec7127bf9896183412c1d00f1d9a95500306a452d1a823,pothole,SVRDD_YOLO::09002200121902181305482268K_1294680500_481307800,train,proposed_not_materialized
svrdd::train::09002200121902181306028128K_1294687100_481307800,SVRDD_YOLO,train,09002200121902181306028128K_1294687100_481307800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181306028128K_1294687100_481307800.jpg,1ec19638b63adb8aaef10cb14930c7b8a235b1496f79d3d0164a4035adbc0cf5,pothole,SVRDD_YOLO::09002200121902181306028128K_1294687100_481307800,train,proposed_not_materialized
svrdd::train::09002200121902181306150538K_1294694200_481307700,SVRDD_YOLO,train,09002200121902181306150538K_1294694200_481307700,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181306150538K_1294694200_481307700.jpg,b3b35d0ae5916903e88bd95865a69b7662f759715d0bad0b5c92181f27d95989,pothole,SVRDD_YOLO::09002200121902181306150538K_1294694200_481307700,train,proposed_not_materialized
svrdd::train::09002200121902181306185838K_1294695300_481307000,SVRDD_YOLO,train,09002200121902181306185838K_1294695300_481307000,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181306185838K_1294695300_481307000.jpg,249e87814be899dea8b698beecbfa15b7fbf6413aca1784a4a6aa57f968fb605,pothole,SVRDD_YOLO::09002200121902181306185838K_1294695300_481307000,train,proposed_not_materialized
svrdd::train::09002200121902181312494522K_1295697100_481864000,SVRDD_YOLO,train,09002200121902181312494522K_1295697100_481864000,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181312494522K_1295697100_481864000.jpg,032a38dc871f60ef9a300ac8ffaf3cbde2f706227ef04e4634c20b16ba8c1528,repaired_road,SVRDD_YOLO::09002200121902181312494522K_1295697100_481864000,train,proposed_not_materialized
svrdd::train::09002200121902181320227842K_1295451800_481933200,SVRDD_YOLO,train,09002200121902181320227842K_1295451800_481933200,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181320227842K_1295451800_481933200.jpg,665bb13a24863a172d792b0439639242fce0ff572e730ac9a82efac10a72db86,pothole,SVRDD_YOLO::09002200121902181320227842K_1295451800_481933200,train,proposed_not_materialized
svrdd::train::09002200121902181321448502K_1295451300_481946600,SVRDD_YOLO,train,09002200121902181321448502K_1295451300_481946600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181321448502K_1295451300_481946600.jpg,f0206a056a59ff5fe9e790019d9cd4b36b79062f7ab1a93620bc53c5b088979a,pothole,SVRDD_YOLO::09002200121902181321448502K_1295451300_481946600,train,proposed_not_materialized
svrdd::train::09002200121902181328193862K_1295505000_481963300,SVRDD_YOLO,train,09002200121902181328193862K_1295505000_481963300,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181328193862K_1295505000_481963300.jpg,8a7fc511a2e10eb92310a13cce2f077a06942865c741da166d7eaf8290523694,crack,SVRDD_YOLO::09002200121902181328193862K_1295505000_481963300,validation,proposed_not_materialized
svrdd::train::09002200121902181329229132K_1295533200_481965000,SVRDD_YOLO,train,09002200121902181329229132K_1295533200_481965000,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181329229132K_1295533200_481965000.jpg,7f2458b2c6973c12ad2c89fda6bc309509ebbd6ab45e537acd65c20d7fb2c9e0,crack,SVRDD_YOLO::09002200121902181329229132K_1295533200_481965000,train,proposed_not_materialized
svrdd::train::09002200121902181335075852K_1295562700_481992900,SVRDD_YOLO,train,09002200121902181335075852K_1295562700_481992900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181335075852K_1295562700_481992900.jpg,fc9dee85ba213ad32f4dcaa934bef018ae9ac619b41a5cbbdb52d4bee65a688e,pothole,SVRDD_YOLO::09002200121902181335075852K_1295562700_481992900,protected_test,proposed_not_materialized
svrdd::train::09002200121902181335096992K_1295564200_481993100,SVRDD_YOLO,train,09002200121902181335096992K_1295564200_481993100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181335096992K_1295564200_481993100.jpg,9b7715814df851bd767cc5d5babe7ad9037d35590b21ebd08b4ae214bdb635bf,pothole,SVRDD_YOLO::09002200121902181335096992K_1295564200_481993100,protected_test,proposed_not_materialized
svrdd::train::09002200121902181353218512K_1295492900_482000500,SVRDD_YOLO,train,09002200121902181353218512K_1295492900_482000500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181353218512K_1295492900_482000500.jpg,d18885a59aef09812b89d54ba391a1c0f0ea98f30e2715cc2ad65036f7391f7b,crack,SVRDD_YOLO::09002200121902181353218512K_1295492900_482000500,train,proposed_not_materialized
svrdd::train::09002200121902181358257117F_1294274200_482061900,SVRDD_YOLO,train,09002200121902181358257117F_1294274200_482061900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181358257117F_1294274200_482061900.jpg,2d660e2145fcb6d7637715c02ec25073509119c5aceb061ec8deae2a92cf0408,pothole,SVRDD_YOLO::09002200121902181358257117F_1294274200_482061900,train,proposed_not_materialized
svrdd::train::09002200121902181405400588K_1294700900_481337500,SVRDD_YOLO,train,09002200121902181405400588K_1294700900_481337500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181405400588K_1294700900_481337500.jpg,47d94af161a5a021890b488756badcca3c3eb1ca6eada230a9d2ea6b87292598,crack,SVRDD_YOLO::09002200121902181405400588K_1294700900_481337500,train,proposed_not_materialized
svrdd::train::09002200121902181407065717F_1294119500_481950800,SVRDD_YOLO,train,09002200121902181407065717F_1294119500_481950800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181407065717F_1294119500_481950800.jpg,473c6a2cbf9df98af997bcf65a8dabe123b7e4dd761286c3589ffe9694143d38,crack,SVRDD_YOLO::09002200121902181407065717F_1294119500_481950800,validation,proposed_not_materialized
svrdd::train::09002200121902181409469678K_1294723200_481172700,SVRDD_YOLO,train,09002200121902181409469678K_1294723200_481172700,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181409469678K_1294723200_481172700.jpg,de08076e629245bb1908743cfd1a847b3836b01517630f49bedb9b02db712097,crack,SVRDD_YOLO::09002200121902181409469678K_1294723200_481172700,train,proposed_not_materialized
svrdd::train::09002200121902181410225148K_1294700300_481149800,SVRDD_YOLO,train,09002200121902181410225148K_1294700300_481149800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181410225148K_1294700300_481149800.jpg,4a577f1d157e9ae0bb0511e35102a49ee4fb1b3c61c096ef70ec8cf63dc4dd2d,pothole,SVRDD_YOLO::09002200121902181410225148K_1294700300_481149800,protected_test,proposed_not_materialized
svrdd::train::09002200121902181413120848K_1294560600_481078700,SVRDD_YOLO,train,09002200121902181413120848K_1294560600_481078700,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181413120848K_1294560600_481078700.jpg,c86b896b0a105c3a095a5b73793a691d3a63be4b48621cf538fce3922f592e36,pothole,SVRDD_YOLO::09002200121902181413120848K_1294560600_481078700,train,proposed_not_materialized
svrdd::train::09002200121902181413133628K_1294559800_481078100,SVRDD_YOLO,train,09002200121902181413133628K_1294559800_481078100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181413133628K_1294559800_481078100.jpg,ac95365fed7dcfe68c65f664105b97755e833ba4d1f86ebb58941595f4f73b3f,pothole,SVRDD_YOLO::09002200121902181413133628K_1294559800_481078100,train,proposed_not_materialized
svrdd::train::09002200121902181413212218K_1294550800_481075100,SVRDD_YOLO,train,09002200121902181413212218K_1294550800_481075100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181413212218K_1294550800_481075100.jpg,706686ed8a2d2dfca028649561cd5f2609f173f04777a89336727fdb4c9340fa,crack,SVRDD_YOLO::09002200121902181413212218K_1294550800_481075100,train,proposed_not_materialized
svrdd::train::09002200121902181413366798K_1294528900_481068200,SVRDD_YOLO,train,09002200121902181413366798K_1294528900_481068200,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181413366798K_1294528900_481068200.jpg,6cb3b7ba7a8a5e4844ecb4e22d0546fda3fd4ace2729cbaa30a2d922172a250b,crack,SVRDD_YOLO::09002200121902181413366798K_1294528900_481068200,train,proposed_not_materialized
svrdd::train::09002200121902181413408838K_1294522600_481066400,SVRDD_YOLO,train,09002200121902181413408838K_1294522600_481066400,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181413408838K_1294522600_481066400.jpg,fce84e1fc84d5e0214a4f34e14780fb6df3e76dba2657896cb27ade426043532,crack,SVRDD_YOLO::09002200121902181413408838K_1294522600_481066400,train,proposed_not_materialized
svrdd::train::09002200121902181413436948K_1294518600_481065100,SVRDD_YOLO,train,09002200121902181413436948K_1294518600_481065100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181413436948K_1294518600_481065100.jpg,ceebd4a12cd73a66272aca82d21767eb37500316c87578a70af9ad779cad1e18,pothole,SVRDD_YOLO::09002200121902181413436948K_1294518600_481065100,train,proposed_not_materialized
svrdd::train::09002200121902181419065328K_1294503600_481038800,SVRDD_YOLO,train,09002200121902181419065328K_1294503600_481038800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181419065328K_1294503600_481038800.jpg,5271a4f32f0018e0a06d6c8a5ed8f0c5e42b7392f4a4099b718cb0ab0e629e92,crack,SVRDD_YOLO::09002200121902181419065328K_1294503600_481038800,train,proposed_not_materialized
svrdd::train::09002200121902181419420992Q_1296187100_481763500,SVRDD_YOLO,train,09002200121902181419420992Q_1296187100_481763500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181419420992Q_1296187100_481763500.jpg,fa4266f4377a3f3f5599ec8e70d52111a7086baf27158fda0edd2ae71655f9ac,pothole,SVRDD_YOLO::09002200121902181419420992Q_1296187100_481763500,train,proposed_not_materialized
svrdd::train::09002200121902181419523132Q_1296187200_481769900,SVRDD_YOLO,train,09002200121902181419523132Q_1296187200_481769900,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181419523132Q_1296187200_481769900.jpg,82f3256400d53c07781cd7d6312950bf12e062b819482d836a6e44f5e2f8bf65,crack,SVRDD_YOLO::09002200121902181419523132Q_1296187200_481769900,train,proposed_not_materialized
svrdd::train::09002200121902181422366498K_1294567800_481082700,SVRDD_YOLO,train,09002200121902181422366498K_1294567800_481082700,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181422366498K_1294567800_481082700.jpg,dae32432c3500fa0b6abe3e19ca830230377fd8c80d2cd4649f37ccd0de66870,crack,SVRDD_YOLO::09002200121902181422366498K_1294567800_481082700,train,proposed_not_materialized
svrdd::train::09002200121902181422403798K_1294570600_481084200,SVRDD_YOLO,train,09002200121902181422403798K_1294570600_481084200,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181422403798K_1294570600_481084200.jpg,67c254d60819bdddd110093abb83d4759e737351ba592ab49fbe189c1617686a,pothole,SVRDD_YOLO::09002200121902181422403798K_1294570600_481084200,validation,proposed_not_materialized
svrdd::train::09002200121902181440440462K_1295415400_481944500,SVRDD_YOLO,train,09002200121902181440440462K_1295415400_481944500,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181440440462K_1295415400_481944500.jpg,af873d005c04253173cebafa62b6f3a2ea264cffd4b879a7827b08adcbe420d0,pothole,SVRDD_YOLO::09002200121902181440440462K_1295415400_481944500,protected_test,proposed_not_materialized
svrdd::train::09002200121902181448179918K_1294620900_481055300,SVRDD_YOLO,train,09002200121902181448179918K_1294620900_481055300,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181448179918K_1294620900_481055300.jpg,74d310ddbd42cf3e128b96c379b139e72e51c690d7338e3850afb53e75f87208,pothole,SVRDD_YOLO::09002200121902181448179918K_1294620900_481055300,validation,proposed_not_materialized
svrdd::train::09002200121902181449272948K_1294647800_481060600,SVRDD_YOLO,train,09002200121902181449272948K_1294647800_481060600,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181449272948K_1294647800_481060600.jpg,cdf2bb7882235c4fff984ab09c7203b5394bf5a4bc0374e7432089acce9e3062,crack,SVRDD_YOLO::09002200121902181449272948K_1294647800_481060600,train,proposed_not_materialized
svrdd::train::09002200121902181449297818K_1294646600_481059800,SVRDD_YOLO,train,09002200121902181449297818K_1294646600_481059800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181449297818K_1294646600_481059800.jpg,abb32766114fd6cc6ad6d77485df821108baec2379d75976158b6ad13cbf76a6,crack,SVRDD_YOLO::09002200121902181449297818K_1294646600_481059800,train,proposed_not_materialized
svrdd::train::09002200121902181449541418K_1294629800_481054100,SVRDD_YOLO,train,09002200121902181449541418K_1294629800_481054100,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181449541418K_1294629800_481054100.jpg,3051c3a315230437ebb25434d82cb779d0ba806f4871a405781e86a0245934fe,crack,SVRDD_YOLO::09002200121902181449541418K_1294629800_481054100,validation,proposed_not_materialized
svrdd::train::09002200121902181449580698K_1294626600_481053300,SVRDD_YOLO,train,09002200121902181449580698K_1294626600_481053300,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181449580698K_1294626600_481053300.jpg,a473411410e3b2657430300a6ab7272e93c648b2f996e74111aef3e6c3c938e6,crack,SVRDD_YOLO::09002200121902181449580698K_1294626600_481053300,train,proposed_not_materialized
svrdd::train::09002200121902181449599048K_1294625400_481052800,SVRDD_YOLO,train,09002200121902181449599048K_1294625400_481052800,data/raw/v2/svrdd/extracted/train/images/Fengtai/09002200121902181449599048K_1294625400_481052800.jpg,9e32fde6da92e36f5cccd3f7f92613359fdfffb12b36eba08ca9fbf81ab88bb9,crack,SVRDD_YOLO::09002200121902181449599048K_1294625400_481052800,train,proposed_not_materialized
