staging_id,audit_id,source_key,source_dataset,source_split,source_image_path,width,height,image_sha256,mask_sha256,shadow_mask_coverage,shadow_label,road_context_status,intended_use,training_eligibility,duplicate_decision
SHADOW_STAGE_02038,SRD_FULL_02444,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02443___MG_5634.jpg,840,640,a90c045c602108ad76fbbf91694d7e12dc8ae7227c3937af25b65dd37c853818,c9a3cb8cd3f9c464a4ca20e63c734ac5ed4be7cf24222a274c1bc711b7b750c1,0.118222,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02039,SRD_FULL_02445,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02444___MG_5642.jpg,840,640,46d907f20db8d77192189e5ea967b985585767c2d1eab873f0d5c00b0111be08,cf7b7c418c33bc089579690c310794bf1d7ef5506d900c0aeb99458307fe3448,0.103782,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02040,SRD_FULL_02446,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02445___MG_5643.jpg,840,640,d0f6313fcace3ea897536b7f9fbb9b4343809f38160f7e2703d7a3802348a383,a4c1900e66cf6fca7d7dae11b2eb96a328ceeb354982d1f1e2a11258521a41d9,0.11551,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02041,SRD_FULL_02447,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02446___MG_5644.jpg,840,640,65288fe2d4f8272356094e69b89b878e6ff42d33b578fb594be30e8e692ac418,af687e57e6d163d614d4b138635d0054f70abf7447bdc7f228f5e12a0707b9cf,0.110445,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02042,SRD_FULL_02448,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02447___MG_5645.jpg,840,640,f3cbfa0db80a44be6373da5347349059c091fd1c901c3a384f7d5014b38acc44,e51bdeb7e57a96c5a9ab29858838c5df67cbe0a18f1a38e3128822c0920ab76b,0.167223,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02043,SRD_FULL_02449,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02448___MG_5646.jpg,840,640,493a6143fde6f7e483607395396bfc70653c52224dd5ea8a96c550a4375a224d,0750b20f954a99bc041ed30f629dd56da9200caa7b209059dd7ae4559c806033,0.135539,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02044,SRD_FULL_02450,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02449___MG_5647.jpg,840,640,a62a07b478bbd90662eb2584d7ccd45067e7f02fd8b7fb8bf092ae9ea0622ea3,af0bb70345fe0ed04ce2af46a9acad329e44ce898235d5be520f8e70be8861fe,0.186194,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02045,SRD_FULL_02451,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02450___MG_5648.jpg,840,640,5513de930d3a9c5fba28560882eff2f83692dabe230a569979749b232d91c4db,48144f88d357d053f3663f7d031c3f8771c53769ba040ae25908e308936415a0,0.127042,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02046,SRD_FULL_02452,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02451___MG_5649.jpg,840,640,0d787eb59b214df4b298e0cd6b32458aedf106bb2e594c3826e1d4853882fe9c,c1beadd2dded90c42b1ea35bca325258fd3db504b0b998dc18913459753f751f,0.15388,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02047,SRD_FULL_02453,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02452___MG_5650.jpg,840,640,12a97418dd9e69e9a2ad942a9c26bcb928284cd5aa83f8c6deb41c4cfc5f3360,7e2886e79c531b774970dac807899c473e100c34644c92ef94d6e49a1c399efb,0.15354,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02048,SRD_FULL_02454,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02453___MG_5653.jpg,840,640,7108ffeaed3495a817e67fc646d4e24413f102e25ef489a218ca44f9936ac109,a344999d8838518b668ac14bc902b388140fea604d15ca1b3f297b31f1bd4074,0.061637,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02049,SRD_FULL_02455,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02454___MG_5654.jpg,840,640,431b42f2af1547436bc6921957a1a0206be6f13be1917bca8acf77d0ac7f484d,70522c34bc8f0e1fa0acecc01006923270ced07e4534bd518df7a7f23071e3a8,0.047943,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02050,SRD_FULL_02456,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02455___MG_5655.jpg,840,640,b0a3299f8ffed6c7929630fc6a610a483344cd19ef0b0e2e3a5d97945f8f3cb5,d4e025c05e16d41ed8c72750a0181a8d3628aecebd69ed6396ff2655e75b2834,0.045398,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02051,SRD_FULL_02457,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02456___MG_5656.jpg,840,640,c9ef677ee28e0a5191a00daa2b86f5c6e3e7f9b6766e8e48634e6f59eca563f8,01026cd399354147ed44c02a84df460737e40ff2fb5d13dbe3ce80a687beb4d1,0.050032,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02052,SRD_FULL_02458,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02457___MG_5657.jpg,840,640,2ffd3eee445d1055cb20c48b832c50093dcb4dd3c6cdf1d7444cb6d6a20f01e5,ba55e14e87690679f2bf44193c9fa941da212186c49521306464dc43d375f53d,0.055313,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02053,SRD_FULL_02459,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02458___MG_5658.jpg,840,640,efc48cf5792d7b4cda50951f66df5f2c12b1e0a036ec5c1a9f7a1b4b0913081d,2f5e68265f83983a1a3499d786c97f356fe9b3eb2cff81719d9cd65fcd96dd61,0.051629,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02054,SRD_FULL_02460,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02459___MG_5659.jpg,840,640,a46214038d1cbe31f3f72d6c3aaa211ef1b55da607dec1feb54ad2d83136270e,82c870419f209a3ea23819135b88425b840efd261a88b75c309f604051b348df,0.052344,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02055,SRD_FULL_02461,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02460___MG_5660.jpg,840,640,bd62ac3bc8501e72fe0fdad9ab29ff9e35d697ec159fef7645f44486e941b2d1,2b67859965ac8d9d1a51cceb7b821d1467a9e7f9db7b5505190c9f6999519c80,0.173073,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02056,SRD_FULL_02462,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02461___MG_5661.jpg,840,640,ec259ea857f1ea79c1ceaca63471c286e19cc3c1c018153129805c7ecd2334af,fb7c45461acb45e141df78238898f09f29038a5304d18dba4295383091b1470b,0.120565,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02057,SRD_FULL_02463,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02462___MG_5662.jpg,840,640,ed8a71d013a3f8e5833f2c14c7be2e4c7bedd9df16e503ac82c79291505f2a34,428dfeb82306fe689fdcf026c1e3e66f1ab24e287598e777a796bf4583ee48ee,0.079023,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02058,SRD_FULL_02464,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02463___MG_5666.jpg,840,640,d71b405d16b27d40476b851999543795baf4cc2092661dcef5f1d9e1285dfb6a,ba97760587d71452cf701c4a0bfe6c55d1a2464a9d336343370367eb691a7a5f,0.130158,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02059,SRD_FULL_02465,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02464___MG_5667.jpg,840,640,1013ba3950f5cf12ef8508b0e0ad4bed02d60e1b57a4c237883c00696ed06e27,36bd79700c47ef17be6f29837dee4a17b1998131591a23fbc01f79e6dac114b4,0.130854,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02060,SRD_FULL_02466,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02465___MG_5668.jpg,840,640,867d8bde7d14cc04bbffe1e4998688201f03cfd47759ba71243213efca94cb7f,0eadf58359fefe909b48bcd76569303989f7bdc581c0a455d1441310c82ea2a5,0.139611,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02061,SRD_FULL_02467,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02466___MG_5669.jpg,840,640,fb00cae996c1b789efd746591ff9836e70d66b6069f7ae833d5473889978d56d,d8fdd656bdde9e78177efd34def50e347a1bbd14bacb4a131054cfa65d6df2e0,0.13059,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02062,SRD_FULL_02468,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02467___MG_5670.jpg,840,640,cc1b6c03ffe2b546def3e0ba9456bbee68bee4a412c5e7d77fdfe7da85d7fe7b,bd716672b9271b4270805d845d0ba375421415114f5d4e378e2e8fe65c3a3bef,0.188728,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02063,SRD_FULL_02469,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02468___MG_5671.jpg,840,640,6497c7285d02ca1e8aa5cab9a4263f057470b76cbdc6c2cdf9d0cec3d9aaca5d,9d9915d99608726159a538fad3a4f8b7f2831c479d3331e8f4216a48c8ab2d6a,0.242418,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02064,SRD_FULL_02470,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02469___MG_5672.jpg,840,640,3ab612c5b5b84e8849f69db2b922f83bc036789dc6a9aefd19f4ed597d16eb69,3ba71f1ba641e4fb796f2f47a742dde79e151222b381329311c7d4d599ce975d,0.227247,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02065,SRD_FULL_02471,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02470___MG_5673.jpg,840,640,74292ede065895598a4a6710bf778825d13756201790bcc809322a2415df3096,27849fd3e5770033e92cc221db79201ce04da041f52b6ad7f3a5b5b1ba91aa42,0.161148,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02066,SRD_FULL_02472,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02471___MG_5674.jpg,840,640,bdc4a7f9edbb43de446035d3c74a286c11e40172a9ea20039d8830fc678ae39b,5597333f02a55b6776d0888e66456554bb1e321cf012be455dd5ed7f4eeed498,0.208248,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02067,SRD_FULL_02473,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02472___MG_5675.jpg,840,640,7ec7b5cc67c5adea4f898d28af49133d5c50851fedc2021e0e825e450a731982,3b9bd40e9f5c8990c1551105b94dedd10440487d1ee01e5d6752001c0ffcf296,0.274243,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02068,SRD_FULL_02474,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02473___MG_5676.jpg,840,640,3d46f673d0d19e18854e7a427ec437bd3a5392f22c41f472ccc4c1acaba5a5e1,c80fef939cf68976b2a6b6c797529368f31e92a60ef368683faca0a7b5e2abfd,0.165033,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02069,SRD_FULL_02475,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02474___MG_5677.jpg,840,640,0cee14d1623abfef780352b165058e5671e8fe6abc44207079e3f0e47cb41e72,39271bc4048a84acae9c65b20ce872a754b4d95dcd1f389a032aab0af9cc17cd,0.191568,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02070,SRD_FULL_02476,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02475___MG_5678.jpg,840,640,18ce1882f414dffd621efc4dcca734142d33279458910b0e1afc70dc3cb91084,dde9c8ea8504bdc7f065d4ad08af99c137faf87823f5d1492d1848725845ed32,0.15208,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02071,SRD_FULL_02477,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02476___MG_5679.jpg,840,640,a98dc226d2c0ed93c70cc206d10750f6e58b70b9ea4d8ada76f566d36c965238,be445f65c5b69adcea05daf8c8917b000cff1936777208b7d0b1a942c1895bbc,0.150632,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02072,SRD_FULL_02478,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02477___MG_5680.jpg,840,640,bf6d102bf6cda780902e5fbb41688b3962b7138d5f2f6e4fcdba8a3359112375,a6fadb436da1144ad396a152734b0378501811e84830cfd5f513744a558c4b0b,0.147089,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02073,SRD_FULL_02479,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02478___MG_5681.jpg,840,640,840957e4871ce330f6e15a657746e81dbb7b6cb3ef37efc8ac4bb561fefd3b86,2c9dbf6f49b5e9424ded23697b6241fb1cb7be3e2d8b315e22d21f9a6a898f55,0.047569,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02074,SRD_FULL_02480,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02479___MG_5682.jpg,840,640,e857acfa520eb9bfc1aac17e6850ae303cdf38aa918b90cda0cffa5c0981612b,be8c419b2cf4a15db33a5e3bd7439050b3c8775e55a6a29e49905c04fc959360,0.055132,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02075,SRD_FULL_02481,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02480___MG_5683.jpg,840,640,f3850cc3d743e69b94968f8d9848a678af43251152737eb543bff95fb15c523d,f808c1fef6ca3616c873638d77b0aebf2f9d5fb4977d42df534a0a4e01c394fc,0.061905,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02076,SRD_FULL_02482,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02481___MG_5684.jpg,840,640,55116d5b670e8574554017c0041540009de50e36ef2b6a7ba9c3dd06bbdea451,7ccc4daa7f8a17447017229093fd8cd5907b952c7dfd247d630340cfb9c9200c,0.088945,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02077,SRD_FULL_02483,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02482___MG_5685.jpg,840,640,d036ce0b282aeb1766c889ace2945adff17dd975aa93f9ff9c78417c1e50afcf,42017b2f66d5b9c61812fc1eae4acc419c7cb2205f337eb065b42a7daf40f48f,0.082747,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02078,SRD_FULL_02484,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02483___MG_5686.jpg,840,640,53359595cde6634601b415d5be789b644ff4f4ed8074a835a5bc7dcfb2d065fb,ff7d88073a025ea2fab728ffd4f0ef7e08f6e57101d43c1814c8295030f7b6b4,0.068335,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02079,SRD_FULL_02485,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02484___MG_5687.jpg,840,640,383ec3ed6d0ae20c5dc97c30f87a16b6507ee3291a27453544e450dc50d810b2,bf4cb2b87ee36f5d81887ef60c77fba089d4b4822445e1539ef9e0e1567a7c10,0.059451,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02080,SRD_FULL_02486,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02485___MG_5688.jpg,840,640,c9af2c7965d38e10b7789e9531fe20fd084d992f59a8ba027aa57518d74fd08a,b345b1ae6a49dfbc317a033f7b47600d994aff5b120d28d1c6186c834d09cc7f,0.060776,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02081,SRD_FULL_02487,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02486___MG_5689.jpg,840,640,c2954429739402a6171c5dcc4328d1c1355682eb6f7f4d5218296012e31b9b08,f02a9ce689f41d19f5316f1b9f75b777b4118f812ba9c2fa85cc9364a4c02f09,0.06264,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02082,SRD_FULL_02488,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02487___MG_5690.jpg,840,640,5fc3e4003982d02f3e1b96e2bda9e3a8d21fc3f05df09e86fb89c2fd2c7c7470,a42a9148d16c766acbfe729d7387bdf87b016d72cc012eec74e015aebbbbce39,0.06394,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02083,SRD_FULL_02489,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02488___MG_5691.jpg,840,640,967b5e3df63f27b48b3537c3a15f6f92a5587bf4b1d588a42fcf1d503737d4cd,c7b5fc2631eed7652ce81e55738c3f87b1a4268d7f524b05efd3fc5e4bacfc29,0.064684,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02084,SRD_FULL_02490,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02489___MG_5692.jpg,840,640,0c22b1d9fd61e42ae2f22c0c160ae52a903e9436093ae6fd19d86926953dd58f,71e41295fab43a66e8b787584e1fa38946a12cbf487137aa6f2d49ade7e52f4f,0.098702,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02085,SRD_FULL_02491,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02490___MG_5693.jpg,840,640,251f9fbd405b7323fe2f33b31a90bfb191a8e2098fd6c3bee8b581c5ae8cf946,6023c76ed759f5ac2ab3433ca27e3abe008561ab56e62b471f7b5a912413e3db,0.090705,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02086,SRD_FULL_02492,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02491___MG_5694.jpg,840,640,9b3bd3986b49a17d70061537d5626e7a50a7f45933b03e341eeb5341fdb2ef34,eab3c510d84f1a9cd82413a4242183e137f26da3fb88745b3920f4fdee9b1143,0.051923,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02087,SRD_FULL_02493,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02492___MG_5696.jpg,840,640,d339a1d24ca7e2e917c1f74ba2d29df8c961d62d87448cfeaec27417cf58d8a5,19093b44f240ef4fadcb224b5b217dc28c00139eec7a55c5ceb225ab688c17cd,0.050709,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02088,SRD_FULL_02494,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02493___MG_5697.jpg,840,640,9f2f98a6ed8fc6af7b3d2ffa72cef203188a9f467f221863ae6b995e16b67b10,fc63b2925dc5e339fe467e6eab7f00438d42b90a5e1f4bb9ade17a4c79efe51d,0.032907,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02089,SRD_FULL_02495,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02494___MG_5698.jpg,840,640,6bbe08fd970b74d23665a1d0732ad21dcbf33f3edde99693f44c99df345be816,3b953c743df29de22f2ed85401caf8689cba4fe648ef2f80bc7c06dcab6620db,0.078026,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
SHADOW_STAGE_02090,SRD_FULL_02496,srd,Donghyun99/SRD (unofficial Hugging Face mirror),train,data/raw/v2/srd_full_hf/extracted_shadow_images/train/02495___MG_5699.jpg,840,640,78e311f1ed9518b4bbc188d48ca61459b7037fe98cc60d41632699674fe5f556,f8f2b6e4bc67c105c39edf318e284b9ed3349a154856367d7bab5e9750a0e66c,0.064468,present_from_source_mask,not_individually_road_verified,future_shadow_pattern_pretraining_only,blocked_pending_provenance_license_and_road_context_filter,kept_unique_source_training_record
