source_id,filename,relative_image_path,relative_label_path,sha256,width,height,valid_pothole_boxes,invalid_source_boxes,duplicate_group,decision,decision_reason
github_pothole::img-364,img-364.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-364.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-364.txt,be3cd01a85bb75ce49e88388ed06f9631d16eb620611c736289b90caf5ff5d82,451,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-365,img-365.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-365.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-365.txt,1ca1e3dc58094554dab4faeef0e053618d4990dc678d6448b0d56e1c9006ccd9,571,300,4,0,,keep,human_visual_quality_approved
github_pothole::img-366,img-366.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-366.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-366.txt,cfdefa96a3e254d94af8e700b2f463d8a61f92421626599d2974df90cdfa5d9b,462,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-367,img-367.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-367.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-367.txt,262be533dbe6956cd962d3c0dfba512f4249ccc55eeb5ed92770172115c4c0b4,449,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-368,img-368.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-368.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-368.txt,061d7eb946d2c10965eb3317e2b69230d2ef6b59fc23e695456825d253b32afd,533,300,5,0,,keep,human_visual_quality_approved
github_pothole::img-369,img-369.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-369.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-369.txt,b15871ce2711154e02aa738750ffc1f7411a0ccb7a9561bfd12ea9aa0dea2a07,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-37,img-37.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-37.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-37.txt,706fa169ca6462174720224a03d5ac7e18e1585b36bf195f38e0fa1ac954a38a,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-370,img-370.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-370.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-370.txt,916d776b2c61e2d9be821c36fb3b40347711949a804a5a7798713d5ed0789198,695,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-371,img-371.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-371.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-371.txt,64b6f9b367fbc9f51c9297caef480216460468f894f1fa56aa7197877831220d,600,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-372,img-372.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-372.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-372.txt,b8e428f3b2b3b926bc1c6d7c05e8253e84f56dc3e51b86502c64683fb551ef40,479,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-373,img-373.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-373.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-373.txt,9e84ca39e1c353d581db72e0303f5a65a9b3eb3ae9d6ab1f03904f87c3d61791,450,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-374,img-374.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-374.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-374.txt,c8af9032fc9aedebc3897eda1d1438fa0cad2889d25e8334de6b192b0c943070,383,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-375,img-375.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-375.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-375.txt,c471c548a2116c303a4914036530e748077ac69cd875d2e6035b2af84156d1e9,450,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-376,img-376.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-376.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-376.txt,6f1ed515a16db43bc12e8abbd7656bc526d27c789885dba01ee132c991dd09d4,530,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-377,img-377.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-377.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-377.txt,fc056d6772a5bc62684b5790fc28d8f001646c27e99a3a66257d0f63115e84d6,534,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-378,img-378.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-378.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-378.txt,2c60d207e82e1e8114366ca97842d47c60a229da6b3307521f51110b548001df,400,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-379,img-379.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-379.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-379.txt,380079d03a406b38e2d7f9e284605e487f535db935bf29a6da2cfc93aa7dfa31,425,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-38,img-38.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-38.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-38.txt,e661f01aed25af02fdf09676444368a080660fd1a9a0762237077c1d24568261,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-380,img-380.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-380.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-380.txt,84b97c417cb765240ba62315513fe90bcfdd6dbd00293fc190611d5c6455745c,450,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-381,img-381.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-381.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-381.txt,f00a50ba24417b7ccc38ab79af9166d4953eff6ba9ac1baea545827facbf40eb,300,400,1,0,,keep,human_visual_quality_approved
github_pothole::img-382,img-382.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-382.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-382.txt,f9f95b456c648ea4cdb1b5141678436e7c457ffed6dd191b3ab27c1f880b566e,451,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-383,img-383.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-383.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-383.txt,5701447e168d521ba2a892ee299d384c3daa4136169f7241d2bb6b0b91f98555,425,300,7,0,,keep,human_visual_quality_approved
github_pothole::img-384,img-384.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-384.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-384.txt,7f87318fdf0bdfdd5f0ddbbca6e0c8ed9d4ce1d4019a92240be642de4d0cf991,402,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-385,img-385.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-385.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-385.txt,feae4cabfef94023d9d967b1f5c6f2906ca368d0737dffff44fc08a675feb39e,457,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-386,img-386.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-386.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-386.txt,7850ac775d69181df62a63103e17316191740bc7fc0d330d474f41f40b5818c4,494,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-387,img-387.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-387.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-387.txt,cdd765bb4d16bc05e50bb81aba921eb85f75871266b137e46ac4e24742a2faba,401,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-388,img-388.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-388.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-388.txt,04b25137e0e7c91bec72b22942d752d426410b97f90a8db2cc500bc4bd186bad,400,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-389,img-389.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-389.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-389.txt,29349abefbd94ac8cda37793a04f3c37257223fc14bf3c952dd4b39242f6b1bc,480,300,5,0,,keep,human_visual_quality_approved
github_pothole::img-39,img-39.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-39.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-39.txt,5ed91bdd1a7bc8ba21187a68765bc9ab450a33d174cdb8f5a49bd903bb5adf3c,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-390,img-390.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-390.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-390.txt,e475c68ab9816e8858799b85431e51227d034ff84ec211dca812d3d5a9810ec0,300,400,1,0,,keep,human_visual_quality_approved
github_pothole::img-391,img-391.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-391.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-391.txt,e545824eaf9698687204d76cb8993bc0631dc2046b4638befa5d3ce525f1d13e,400,300,5,0,,keep,human_visual_quality_approved
github_pothole::img-392,img-392.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-392.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-392.txt,98378df4fecf00a47bd82df2a4291b82a034c0820783b9579059bfc94eb8531d,449,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-393,img-393.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-393.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-393.txt,50fb0f2d77ce89a5f7efcba3459d3a63ceca313a135ee424471fcbfc641fce48,450,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-394,img-394.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-394.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-394.txt,20c9d87558e6a5bc802771e3675ab0bace4db5614f3ed9fc0dc85441db4d1ed6,450,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-395,img-395.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-395.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-395.txt,c8cfb465f6551540c2ce3cab157c81d2d5901395d2beb80bbadcda1c8376caf4,451,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-396,img-396.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-396.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-396.txt,634ef66e5796e0d62750b41c4c41a0aa114dc483629c8bea21a202dee2ea01ca,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-397,img-397.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-397.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-397.txt,fe27d60c2115431cd8ab94850adffb12b3d7d5a90d3d18ae63a699642fde963a,533,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-398,img-398.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-398.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-398.txt,bdf90d2173c49b7b3a1135d6125254ff8399209f4d7214ed19aa1e4fb16d25c3,684,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-399,img-399.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-399.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-399.txt,656260d1d2c094b87a31c603e7f94f5efc6c116d71968efa708ef623be8ff577,447,300,14,0,,keep,human_visual_quality_approved
github_pothole::img-4,img-4.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-4.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-4.txt,987517abe12477851ceea5ec0c2dcb19a02a7385a2d0ea5ed23960ec7a01878c,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-40,img-40.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-40.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-40.txt,28221d4c92ce3dfe5b27459ba8524c0f75b7e312da3eb660f8f45866e1a62931,720,720,1,0,,keep,human_visual_quality_approved
github_pothole::img-400,img-400.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-400.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-400.txt,ccc8fb99bf7946f78c16750abe1a3b2965a7940ec430896c1c8bdc5409cefb2e,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-401,img-401.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-401.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-401.txt,35d6b32814072965385b0ae2e3a5663a04ef4dc295c795100234998e2addfb45,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-402,img-402.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-402.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-402.txt,f2f83d49c1bacf4bbbded025dc2fee1f5bedcc709327f6f6d9ba98b4c2bff731,449,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-403,img-403.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-403.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-403.txt,e3eae7f5cb2bf2cc16a0145769f669e8c37569a1505e2e10ca0daeab077a045a,527,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-404,img-404.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-404.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-404.txt,7303c7bff4e1542ce9b7e770d63c6b8a5bab7bbff73e80bd1d822b0ff5a7fee4,467,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-405,img-405.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-405.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-405.txt,fd04d7ca4c5f38d53235bed8d11e8772727228a8b7a0d4fb37c8bbe25944ebd0,400,300,8,0,,keep,human_visual_quality_approved
github_pothole::img-406,img-406.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-406.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-406.txt,8a26ae572e4c66e39b8b96b3ccf3df9eb51c4c2a7d6d3bf60ba06b1257b46004,454,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-407,img-407.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-407.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-407.txt,c742a52788dd8ce56f9a44935d68e2d7f6693327c0123c2c9e17373dfad60f6e,400,300,9,0,,keep,human_visual_quality_approved
github_pothole::img-408,img-408.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-408.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-408.txt,37a27f26ac52bcb1ba14a64086ac00f7da6679a001b57172919da6187ebfc0c9,450,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-409,img-409.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-409.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-409.txt,c728ace3108b1a14fb2d986606a9db26c5fad60be2b0472f653d7950f3c4301a,455,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-41,img-41.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-41.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-41.txt,aa8176220c0ebd02c1d9eb7edaf46585390f4e5f8cd91da4c741104c66047da3,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-410,img-410.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-410.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-410.txt,3a2357fee41e4230f076c1471765259e26dec1aafde3df6ee4c49d25bf0490ca,400,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-411,img-411.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-411.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-411.txt,4ad43d4b8b27f00c6c5426ae61122bdc6a82de1908bc319af234071b4a5d4ec1,442,300,13,0,,keep,human_visual_quality_approved
github_pothole::img-412,img-412.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-412.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-412.txt,1f6d0a3f9ddd68261a64dde6e5111740cacc9b56f1173ca8bc72b1e9b80dc9c1,450,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-413,img-413.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-413.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-413.txt,6bed280288fad96c1613aee7996abd214a476cb2cec0a8779d93986036a48704,533,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-414,img-414.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-414.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-414.txt,8567757905a08c64dda8efaa6aa4468b8d47c9197ac7d16b07c84404b978bcfa,439,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-415,img-415.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-415.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-415.txt,49826fef9bc0cde4aa32302afa81b7e2c38ebc927f6e3c98ee5d338e8e059e38,400,300,2,1,,keep,human_visual_quality_approved
github_pothole::img-416,img-416.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-416.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-416.txt,2be0e3775360d8e19eb54cf9337ebc74c1f71a8641e7fdd319501185b23cf5a7,461,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-417,img-417.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-417.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-417.txt,f0ec9596df0376482d6a6b6ce0c0abf7f18049ef98fe3bc6c038e4a9e08bbb7f,480,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-418,img-418.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-418.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-418.txt,8cefa4608dd7bd8f7c3dabdc776f376c8f88ffaddabfdbecf1dccbea0366e73c,450,300,7,0,,keep,human_visual_quality_approved
github_pothole::img-419,img-419.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-419.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-419.txt,5c923167ec84fea9b76cbd2d3873b37abf9736cefae92c352e17badd102e1cef,451,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-42,img-42.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-42.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-42.txt,4457ecf8d9e1902c768949bd35544c18ebef57a9575b5ec46950b3d12692bd40,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-420,img-420.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-420.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-420.txt,99614bbf01323745b3ed99960ee49dae00c443230ce4dab9f901d60efce881d0,450,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-421,img-421.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-421.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-421.txt,a7c4d1249a52c69ae836fcc6435839ce1efaf5c3957ec1743e23d58773a8fdf9,533,300,4,0,,keep,human_visual_quality_approved
github_pothole::img-422,img-422.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-422.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-422.txt,4d1767251694b08ac3dde3ec8e2aff7a6f0841f08755328a9e90d429adc047d1,450,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-423,img-423.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-423.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-423.txt,beb38676c12bfeaf618a21a32c48c44e5ed52658e1da7242acc66e126b4a6c36,443,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-424,img-424.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-424.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-424.txt,df618eb2ca4118536aa20de3e44da1027e9d511787d09e33539fa7d739a496af,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-425,img-425.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-425.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-425.txt,eb965b94431597075d663a3c462d2c2eb0e18cb24bb2a21ce7a5278a7ab8a7f3,400,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-426,img-426.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-426.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-426.txt,385f1717c69d07cc9e24c5d0b8e9b93effeee0cb89cdaf5c44e902ccdf6978df,600,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-427,img-427.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-427.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-427.txt,a5bb0df4b578969e560ee51bc42607ca34abec3f099a610f88ecd0f39d1dc0e2,300,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-428,img-428.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-428.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-428.txt,4c707a5e3d0678d032603c8faa27c140c6b9297ae493e3b402c0425bfa95b1cd,300,356,6,0,,keep,human_visual_quality_approved
github_pothole::img-429,img-429.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-429.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-429.txt,ac2cbe130d50d317efcc904b6572905dec91fc66d1ab06abd151b6725c117173,533,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-43,img-43.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-43.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-43.txt,391d248a2399b6cb9ba6dc3663d8c397d96c7e37bd360b0bc1f7ac4dc5d43ba0,720,720,3,0,,keep,human_visual_quality_approved
github_pothole::img-430,img-430.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-430.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-430.txt,49a47f777e6dca066e5d813a13bb39c182f61983db1b5c2185d01d059bde0592,451,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-431,img-431.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-431.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-431.txt,d8841f9bb4d551b11aa10fb69d51d81c9fb55db9cac4833e2e110d90e36cec59,533,300,4,0,,keep,human_visual_quality_approved
github_pothole::img-432,img-432.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-432.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-432.txt,28afb01769108fdb51d7fd0119aaa908d8d99c5f8c182f538f08c7f4b7d16781,482,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-433,img-433.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-433.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-433.txt,ef4d68bb1f963482a926cd94686f138a2b0bb91c7c6e8df5ee55eda38de75ce7,400,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-434,img-434.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-434.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-434.txt,0eef8f6a4c6c789306fa78382282d3c1463f2db5bfa0342b261826c10b4d9299,450,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-435,img-435.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-435.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-435.txt,36aff9b17f87a4690314acd4ff80714f3dfef65f6eb3e3d6350e85d2532e7b9c,601,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-436,img-436.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-436.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-436.txt,84f07707dfd9ff5a7d09f3bd6b13eb39d90d7ebeacf1878e954d6c82c168d225,534,300,7,0,,keep,human_visual_quality_approved
github_pothole::img-437,img-437.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-437.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-437.txt,34547af5ab6b1b3adb5411719d06986863c386ffade25ae67d398a681341e30e,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-438,img-438.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-438.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-438.txt,7e192201d973a64588b29cdded3b1ef2a5d138a859e287e5c01abb1cca962bbd,400,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-439,img-439.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-439.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-439.txt,65dc8d05b3dcc745d9be5bcd01aff94a37033b7cbf09690270e1c730fad7b92e,684,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-44,img-44.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-44.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-44.txt,893a25141405b02a4b7d20fddba02de1306138f4e587faffcd23f1ae274f1c42,720,720,2,0,,keep,human_visual_quality_approved
github_pothole::img-440,img-440.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-440.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-440.txt,f112917d9cc744ea8dbdf4334bfff40467a6b08abd76fe8ca508d11348fecd86,533,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-441,img-441.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-441.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-441.txt,c925ca0e8ead13cbe2c72c2ac923b31e620bba73697a2249ef2c00101878be16,533,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-442,img-442.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-442.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-442.txt,c613dd3091cf2b5bbbe9bd75c9bf91aaa614247826f53d4e95c325f1e9070190,450,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-443,img-443.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-443.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-443.txt,609a737b5035c85e61297734e929973dd1cb872f143603b5d82528c16b5347ad,533,300,5,0,,keep,human_visual_quality_approved
github_pothole::img-444,img-444.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-444.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-444.txt,42bd36778dcbc16acd2ba0c05793f7ca174c4997ea3609242b1908b0ad71bb4a,458,300,8,0,,keep,human_visual_quality_approved
github_pothole::img-445,img-445.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-445.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-445.txt,b10bcdc183da130d20e9f357bccd67a1648674a5883141af675ad5a212e3c804,401,300,2,0,,keep,human_visual_quality_approved
github_pothole::img-446,img-446.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-446.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-446.txt,f886e029e93d88dc02c6b70b6dca17db9461730378495411d6ec5f6c9b7c56f7,396,300,8,0,,keep,human_visual_quality_approved
github_pothole::img-447,img-447.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-447.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-447.txt,f3fd1cb34307ac36ed4ab189740953c65ff8324b0569d57013bade01f2d7546c,534,300,1,0,,keep,human_visual_quality_approved
github_pothole::img-448,img-448.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-448.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-448.txt,b623901abf9f6300c1109f7ce5f5bde8de8d50eabe6630dd4782dd5df99255fd,435,300,3,0,,keep,human_visual_quality_approved
github_pothole::img-449,img-449.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-449.jpg,data/raw/v2/pothole_github/Pothole Dataset/img-449.txt,306d327fe026eeb22d6a5d4e9ae1663789c793270581bfad3f46cd7d7974933f,557,300,4,0,,keep,human_visual_quality_approved
