candidate_id_a,split_a,label_a,source_a,candidate_id_b,split_b,label_b,source_b,hamming_distance,recommended_action
github_pothole::github_pothole::img-907,train,pothole,jaygala24_pothole_detection,v1::train::pothole::09d22a9f97dc_pothole943.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-908,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::3e86b139ac06_pothole873.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-909,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::b516b3a9de36_pothole167.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-910,train,pothole,jaygala24_pothole_detection,v1::train::pothole::4f4954807252_pothole459.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-918,train,pothole,jaygala24_pothole_detection,v1::train::pothole::9e5d3cddd6c3_pothole887.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-931,train,pothole,jaygala24_pothole_detection,v1::train::pothole::d176415691ba_pothole401.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-946,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::7b94abc2494d_pothole546.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-950,train,pothole,jaygala24_pothole_detection,v1::train::pothole::867b60b106cb_pothole533.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-952,train,pothole,jaygala24_pothole_detection,v1::train::pothole::5c966f37b46e_pothole159.jpg,validation,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-957,train,pothole,jaygala24_pothole_detection,v1::train::pothole::28f9c8505b5c_pothole423.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-964,protected_test,pothole,jaygala24_pothole_detection,v1::train::pothole::7b94abc2494d_pothole546.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-968,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::29b1765b36a0_pothole63.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-969,train,pothole,jaygala24_pothole_detection,v1::train::pothole::6b9407fef508_pothole385.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-977,train,pothole,jaygala24_pothole_detection,v1::train::pothole::2c9e8d005fcb_pothole219.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-987,validation,pothole,jaygala24_pothole_detection,v1::train::pothole::68a678b0db6d_pothole578.jpg,train,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
github_pothole::github_pothole::img-990,train,pothole,jaygala24_pothole_detection,v1::train::pothole::28358f92d948_pothole893.jpg,protected_test,pothole,V1_Kaggle_pothole_detection,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0005_046.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0005_047.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0005_050.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0005_051.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0005_052.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0005_053.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0005_053.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0005_054.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0006_073.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0006_075.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0007_007.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0007_008.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0007_019.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0007_020.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0008_016.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0008_017.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0008_017.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0008_020.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_005.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_008.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_052.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_054.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_054.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_054.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_055.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_055.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_056.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_056.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_056.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_057.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_057.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_057.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_063.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_065.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_066.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_067.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_069.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_058.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_059.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_059.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_059.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_060.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_061.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_060.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_060.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_063.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_065.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_066.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_067.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_062.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_069.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_068.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_070.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_064.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_087.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_068.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_070.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_071.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_072.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_087.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_073.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_074.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_075.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_074.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_077.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_074.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_081.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_074.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_082.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_074.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_086.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_075.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_076.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_075.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_076.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_077.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_076.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_081.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_076.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_082.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_076.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_086.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_079.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_080.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_081.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_082.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_083.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_084.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_085.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_078.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_086.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0009_136.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0009_137.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0010_009.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0010_010.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_016.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_017.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_046.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_047.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_056.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_057.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_061.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_063.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_063.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_065.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0011_064.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0011_065.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_005.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_006.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_005.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_009.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_010.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_011.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_015.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_016.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_017.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_018.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_021.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_022.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_026.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_027.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_026.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_028.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_033.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_034.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_044.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_048.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_044.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_049.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_052.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_056.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_053.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_059.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_058.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_061.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_059.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_060.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_063.jpg,protected_test,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_066.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_065.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_066.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0012_066.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0012_067.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_019.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_020.jpg,train,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
kaggle_speed_bump::train::bump::VIDEO0016_022.jpg,train,speed_bump,Kaggle_speed_bump_dataset,kaggle_speed_bump::train::bump::VIDEO0016_023.jpg,validation,speed_bump,Kaggle_speed_bump_dataset,1,holdout_required_likely_near_duplicate
