source_record_id,source_split,relative_image_path,sha256,width,height,sequence_risk,exact_duplicate_group_id,decision,decision_reason
train::bump::VID_20190924_164513_026.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_026.jpg,094b5a36c02e73972685cc229468265bf42f65a0f7c1e89436a967e6dc3c26ff,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_164513_027.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_027.jpg,56821a003ca59349f2914847f98b9925a8db38cb207c68e4475e1851a067d0c2,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_164513_028.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_028.jpg,f562c28015166bd8c4c94e39d4f44be9a232f740393c0918891d6cd131575339,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_164513_029.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_029.jpg,a3b946897766de2dcaa9949cf3d4509187f297cb524c1c9a5d52d3efb4a0175e,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_164513_030.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_030.jpg,be928bac7d179a0628010501b0e3eb91dd6dfa2389917103e13dd0aa8521740f,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_164513_031.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_031.jpg,d3dac2f906bdd738c2b5e4b3731ff56630b613355487cb01cd962af55e18a8d6,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_164513_032.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_164513_032.jpg,0ba3276db0093395041f50d3e9657374515f78d3b8ebf4ad1eec26da3cd0b7f6,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_000.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_000.jpg,2edce8bf768ca6d55280b9a8a45e2037ec085fcd798eadb47e7a36134951b9a0,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_001.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_001.jpg,e9cb2ec9ba38152c10342632676c04b55a75686c6ca2e59b9e299e90b9d6a136,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_002.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_002.jpg,7e60ee77575f40212bb9c0e7a2d58967b745c66c6f08a11cf43a615800c56bf2,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_003.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_003.jpg,799fa167cd0e692d4cdfe01029ad8614e3d1c674e7ee35ff374e3493e0043521,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_004.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_004.jpg,c7b9519019bb7cf325c48f71948eca7ec54aa727eeee3a40c85a083a8260d812,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_005.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_005.jpg,969a098c3ef4596c2c6934ad67b568e7026d53d7421b4300e7dda63ddf9b2e46,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_006.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_006.jpg,570c72dd9f2a24213d8fa31a4184f2d50a46090e78bf8fd11fbb0550ceb904be,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_007.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_007.jpg,4397d44d35e9327bf4a43cf93eb1e6ae10e93e9d393b460c48ca8cffb439d48c,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_008.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_008.jpg,61fca2fffc9d909208de0f52fcc7ba479d6541b28a755b541d51fe72c255bd7e,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_009.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_009.jpg,7406d52fd84e7e7b53b6ed7cca49a37d6b5866705727d7dd0aa65e7421e8e709,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_010.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_010.jpg,5763d32027fbabe3d42bf8c5cbc6359a834f331e05bba8036e8258059e09ac7f,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_011.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_011.jpg,46c90b86910dd18a26ff4168c34e5855ede29d54eaaf76a8d50954e90b10b4cf,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_012.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_012.jpg,5422b384befbeb7dec415e09347300ca4923697a8271c21c2905bcc8bccffc96,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_013.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_013.jpg,981de160120de817673aca4af1be9a16abd51cfae156347de29ac9302f8a1ff6,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_014.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_014.jpg,2bd75cdea710dcb708916ad381722f0d719a9025e06247e6c3d85c7271a12a2e,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_015.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_015.jpg,ce72c5adc845627357b9b8dfdb0f0dec9ac0f738a1d2a484ae61b1cf76efd161,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_016.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_016.jpg,5858663d92bd9281a15e91c0528b32bdb30a8f15c8167fdf9a0a2eff7237cef0,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_017.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_017.jpg,0949c39e4c7ae3d04fbbfe416a8327a62d599b86fa5b1e7c27c077e52e07ac75,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_018.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_018.jpg,5ca64631a49a08c65d995e98b610d916e5ab7e28e737c80bb204938699c44096,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_019.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_019.jpg,9aeef6672f140f12b1b9c1c266e865ec252a83041816fda5adde49885052130e,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_020.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_020.jpg,903da66a36cd77338ef1edeaefa5dce6d8a3794ec165af8d21322f314fc19a33,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_021.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_021.jpg,915e27b87244f7ad2ed6b49c6b4f74253b2a35ecbb22a970c74bab266678259e,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_022.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_022.jpg,cc183dc8e65c70fc8c99357c87480a0699a4e4a058f9183098b10700ae879fd9,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_023.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_023.jpg,8fc3111b7d7a907ba672a028e8f3c306e2d14b55e1256a8eb3ae9ca311628d7f,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_024.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_024.jpg,8de20d191f9b061e639fe3369499136b12d4e5b946913860c3e057f35ef8c073,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_025.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_025.jpg,9a4df9d8e68b4ed38a5e9937e2fceb632e3fa4ad38681d5afb2bf7575f4ebc73,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_026.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_026.jpg,75db8dd3e98268ccd69c2cbd96600838921dae87de733ea5ae809fe1254a6f20,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_027.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_027.jpg,cfcdc150a5a33367f82bc05ad84a8803ee80e28483794a5ce1b84c3b65cd983f,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_028.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_028.jpg,8b2db85799166fabc9df1d50cbf30bb5e7ccd4c24a77afe672e8cad7155c3328,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_029.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_029.jpg,8a5509ece2d8548b83d32976cb44ea11737cfcb6d2c2fe0f863170e56098bbec,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_030.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_030.jpg,faf4e55ab60e21e383f2a3143ff9f4eba8aa586c486b25040207a7909ad182d2,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_031.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_031.jpg,a5081681c35d745f7aa9410b363f9ba88241e7fe5a64a4499e3929cd8f70bfa7,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_032.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_032.jpg,0672b80d04109c9e93bd652abb9908ca76dd71d45523d2fe7cff74f65dd9273c,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_033.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_033.jpg,c182381856748fad40de8e62c1470251c20c4141dbba4cbdbf9c8a96aeaeb7dd,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_034.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_034.jpg,142a5d52b9bef26e55ed75db7a67ef7c370a5ba7d46ce997b69315405670ee99,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_035.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_035.jpg,88293298da52bc70767f1fff0679b9c2b8213e4bb5de48997910f356bef6673a,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_036.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_036.jpg,767401940d24b53ade4bf45a211c80044b54c5049e0e7a3eb080b4d15a019926,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_037.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_037.jpg,19c9be3c222b437985a6d360367cb20dc7d193058af18805fec8858de200acbe,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_038.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_038.jpg,5975c6fc8ee85e4eefb7f2a9cff3c34fdd2000e5df70255e2481cf9a34975c82,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_039.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_039.jpg,f55af51273748100ce5b2bc25a98ce18045ab683b7a37d7453e0bd9185ff51fe,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_040.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_040.jpg,9b0488377bfa5be7107e6e43e1623ab734b8207af55df4d1ad7ed6ada9a37cbd,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_041.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_041.jpg,77b61b76e02fcbeef91c06cdfe6b32d60a69f87287aadc76c58f9fc103fa163c,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_042.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_042.jpg,c555bd209d52fa34c3f303d3fe40c1650c23489d74b51ae12eef1ffc76633f57,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_043.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_043.jpg,198c87a84eab80b5cc61e8788d92c13db09a136330d55fc4ef40e6a7e439318c,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_044.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_044.jpg,bca9d564b1a94d744087852406f2874809b9c6aa38ace6b4d8d3970904585168,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_045.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_045.jpg,21474d7fef9e15b2e853703bf8215bc468b2ac1a0fd5582c64ac9b08110bd358,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_046.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_046.jpg,ce3c7dcd1e7562c3d98ee275da30a134bc41597f8770d0fb638e309030e41533,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_047.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_047.jpg,883665a081f5ff9cbeddbb0d21f4399b883536da376e68a8b6f9f65d35c5a5df,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_048.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_048.jpg,853525dbef227ae6b8114142e054a27ade9a7ed0d8f18f1345511a359afaee5b,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_049.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_049.jpg,931e97dcc19558492784775ffe197e1c30f906bc3349dd129173669040c38204,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_050.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_050.jpg,d6683c6d154522d95f7f177b7207651c6134f8963f0d30184b118f6e52bb1951,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_051.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_051.jpg,c1fa7d9705e17f7645c5f5a1c3da9d0946ab7e3715b74a6119fff5d521d77665,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_052.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_052.jpg,a5dc5f9cd166e67affb6d1052ae7311a2054074d22b194bae720ddcc884fbab4,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_053.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_053.jpg,7fcc4f07d7a6492b86283238f5a54780080bef9ef09692f717f2c0145498d962,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_054.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_054.jpg,c80d40b7534b4ff89777a332b7ca29081b86156ffc1259fcf4d90f91074c5674,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_055.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_055.jpg,42af83fdc3f992424c1dcbfcdd1aa8833ffd7681bea2eac4f12d0dcd64dfe21e,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_056.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_056.jpg,eabd45e889758f899d48ef87945813e21bfbbdd1b8eda961f40f1e06af2fd4ed,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_057.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_057.jpg,71ad12b9cf22c330eb9d9ef378ee142b1af2907c18e407109fd3520eb02d58c0,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_058.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_058.jpg,dd9f181c18cd453aecbe353ac44e892eb4c66c7a4164ac2ce44b9de610a9a4f8,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_059.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_059.jpg,0972cb235437289575df442b5f32865c9c1bcfb31d701dcaa46500c25f5528bd,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_060.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_060.jpg,42337973dbfbda9aac55b0cf9aec0269a3e42e35c41ba75a546a5a735f92006f,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_061.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_061.jpg,626ec8611e46606fc417a49d65151d3ba537ddef3e9c386f2165b7794657ff5d,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_062.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_062.jpg,02d33f3ca97d46d55d14e9f80a877664c2a52a8fa0ca9c4a9365cd2eb0936677,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_063.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_063.jpg,d153da2af34416a20f277a9bb8829bc1cb1b8b9d07ba2bbc1f80588408e4b208,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165230_064.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165230_064.jpg,371a6b1b56e29e7656c3681361f25db39d0088c34eae40bcb77ee696f81fcc83,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_000.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_000.jpg,bea064292daa1cb45ff320be545871bbc18bdb0c736ffcabea21f14ec0d1daff,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_001.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_001.jpg,5d864d08df2e2fbac6c68417fc1946f7b700043819f7b9a7573bdc8c2b541c68,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_002.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_002.jpg,4018fb144ef12c74ff7f65bf4ce8ecbeb9663e5f572aeee5a6ebb74e3b09d841,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_003.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_003.jpg,f4e337eddbc28d675542792812be30bc88067c9bf6138c4f55f02d2bdaf8b065,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_004.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_004.jpg,76581a9844d061d7fff418fb32a620349ce51037bdaedee9306419f2f72add2a,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_005.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_005.jpg,291d4be8a9839b3c8cee5d94e01327a42511fab46f4552a8301cd3e0dc415644,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_006.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_006.jpg,e05bfc37c6ab70f68adf21424f0f52a743332d564779f828f9497b12a372ae9a,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_007.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_007.jpg,b71f64f2bd8cfd953021268ad89def8f0a7a848c4dda0376c40f54ade8fe05b7,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_008.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_008.jpg,a02d3ffea09e8ffaa4a60873cd1ac89d6cc57221a7b6ee98053bea0882f587d2,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_009.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_009.jpg,91e7255660aec744d01d2f75555d1db7b2f918f3c1f229f329aab0c9d2df9160,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_010.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_010.jpg,3a4c10842679cd70695b80bf1fcf7cf46ab78423ef0afa866df9ea89b16d5efd,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
train::bump::VID_20190924_165327_011.jpg,train,data/raw/v2/kaggle_speed_bump/Speed_Bump/bump_detection_dataset/train/bump/VID_20190924_165327_011.jpg,b3e8e5cca2d3e47bde30b0bd5c15946747a872719b425f20e22084bf4a7ecb7b,1280,720,false,,keep_train_speed_bump_candidate,source train bump label with no MVI sequence-style filename
