source_record_id,source_label,relative_image_path,sha256,width,height,sequence_risk,exact_duplicate_group_id,decision,decision_reason
potholes::img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-135_jpg.rf.5f0fb06ed79bee89c8378fc74adf59ec.jpg,e7d865d23a2ce1b72f81050d571c188e793bcafe36e47737891d193be0f280d6,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-136_jpg.rf.3372e97742e4ded8b208f90043981012.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-136_jpg.rf.3372e97742e4ded8b208f90043981012.jpg,87a0c21d2b361032a3c239a8082808bc1f27396b26f7d31b55008436926be3d3,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-137_jpg.rf.5c3cf778bb884760e276baacc8372f66.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-137_jpg.rf.5c3cf778bb884760e276baacc8372f66.jpg,264ffeb8fa9f0c28b32b5aa0eed9fc56b3b342353a864ce1dbe4ef81b7a1f724,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-138_jpg.rf.ec6549719f138be69aa49f6cdc068227.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-138_jpg.rf.ec6549719f138be69aa49f6cdc068227.jpg,ac13cc7b5326400882cedb898f6e04da687936ab4c5fe640e130ad526553defd,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-139_jpg.rf.af2a2cdcef3c3e01d9ad30e9f058e93e.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-139_jpg.rf.af2a2cdcef3c3e01d9ad30e9f058e93e.jpg,082de5b9cea40e5c8f6677ad905bbeecfdbffbac5c7fe0ebff021e20e6f83692,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-13_jpg.rf.a4db51428d0461f9ed82e12eb6d87a03.jpg,30b9112288bd0c9bed74e9dcfe17fc1f8087af8fd5da260e19b60c3f658fbf36,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-141_jpg.rf.9fb75a7f4520090a669516f6c16c105e.jpg,9908c00bfdec1137ad49aed56c4b548d77a1953c48b5b8043fa6bdd8a2a0ce95,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-142_jpg.rf.324ee78ee3122e5a751d32198a2e11cb.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-142_jpg.rf.324ee78ee3122e5a751d32198a2e11cb.jpg,f9c0194f1d78a89d9f2d10c6a8c99d7e0be9f3c7114ac70c8ef78e795cb1a18b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-143_jpg.rf.b4553a89ca02d904d7d3d8b601d92033.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-143_jpg.rf.b4553a89ca02d904d7d3d8b601d92033.jpg,5809ca7f9fcbcefc7a43c981839a3dc7d653c4d1f475ae9ff0f696f9c4d43527,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-144_jpg.rf.2e98a93812eee1ad65ad7e3f9f5620ad.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-144_jpg.rf.2e98a93812eee1ad65ad7e3f9f5620ad.jpg,83da86f415515e6395bbb020af2b3b8254cef724bb4b60a2ebdc50528130b9b7,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-148_jpg.rf.eddf84184c0a99958850113c36e7b754.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-148_jpg.rf.eddf84184c0a99958850113c36e7b754.jpg,2e7b645cdf55ec28a125b1233fc1bdf7e74c3a7bcee85076f43b60ae841b8a56,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-149_jpg.rf.44eff0efcbd1ccfa08da8768642f71c9.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-149_jpg.rf.44eff0efcbd1ccfa08da8768642f71c9.jpg,79fd928cae12bdc96d0131b8850820b2a8a7a491a1972ba91a9f03d2389ca9ad,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-150_jpg.rf.f3ebd01cb708363657a8f21645c06c39.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-150_jpg.rf.f3ebd01cb708363657a8f21645c06c39.jpg,96d55a8ea43fdde3872ff71fc6f6ecf1d22d51dac902b1170482f180337e5088,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-151_jpg.rf.52e5bb5d308649772ceef0bfcde24f96.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-151_jpg.rf.52e5bb5d308649772ceef0bfcde24f96.jpg,ffe0ce52363db4773b1a8ea5340824d85c52699d6ad93fa8b65e371b9000272f,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-152_jpg.rf.621b5126c90ae5176bc3d2415fda4fe8.jpg,4d11463c7f7fb51c58b4179e58f388efcb141adf358b3932dc0a49025b42d599,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-155_jpg.rf.7c1dd28f3db86d175cca8437cece1d08.jpg,71a284753bf8852849341edac6e391f2732ddd30d19a5318ca8568154fd4cf59,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-156_jpg.rf.ff820d5c1ff5fc1a1fc27fa5647cc146.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-156_jpg.rf.ff820d5c1ff5fc1a1fc27fa5647cc146.jpg,43829b693e790a35ec5e8704a3ce9d2306199a1fc42c6642f5e6302ee4777b9b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-157_jpg.rf.764e348f9144fed2fd906c23ff15afe5.jpg,bcb68727045d703149a1333926a743a26c40047bedbccc0c312294748ff1f841,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-158_jpg.rf.80110529bda206547f2c5482abfca272.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-158_jpg.rf.80110529bda206547f2c5482abfca272.jpg,d689ca4e7978bc55854654b5a9206f7c81eabf88ba16fd17f9fa12ed84dc534c,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-159_jpg.rf.9a2234e70393ae42ad518c7c34b031c5.jpg,53c93c95377ce236411be56633109444e1ece824a3535d65b2916dd05932a1a0,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-15_jpg.rf.b937fa68f73a1ee37d832a279f432941.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-15_jpg.rf.b937fa68f73a1ee37d832a279f432941.jpg,0bb4c0d8eb88003ec2ea63d967cb155526e06f164fc43cc22668cc76171398d7,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-160_jpg.rf.ef4e05f9ef187938ab9bd0321c4dcf4d.jpg,32f76a1b81d6d21591821aab145d6e7bcf64b1586d21dbe403c47e3778517c3e,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-162_jpg.rf.0459e44683fd65132e9e2558f7cfcc6a.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-162_jpg.rf.0459e44683fd65132e9e2558f7cfcc6a.jpg,a5e998ddac75cffacffac1fe3f31c189b5e42bd01ede0c08adbb2b0f44638638,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-163_jpg.rf.232bf43b16b71f5c5581f7d908e3e253.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-163_jpg.rf.232bf43b16b71f5c5581f7d908e3e253.jpg,8a99df9cb21d5124c887c004aa0694ededa28fc3c66c78ea25c23af833ab2dfb,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-164_jpg.rf.cb6665fd71f9ea53c23dc545be31d2e1.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-164_jpg.rf.cb6665fd71f9ea53c23dc545be31d2e1.jpg,6e92fe5900ad13d17dc619e8978dc5ad93702f2f5a507925fc2e210354133615,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-165_jpg.rf.a4b4be5d004a62f1bbf126232edb2785.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-165_jpg.rf.a4b4be5d004a62f1bbf126232edb2785.jpg,d5516597531812e1cdfcd25db51fbf5c14bdecadf05418c807ce0b8d78a42cfa,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-167_jpg.rf.a2c9b6a4a769135a8f5f7e671b636ac8.jpg,8e89e1b642333e972e284e52c69b116a756aab74e45675bff0b3be66c70cc9c0,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-169_jpg.rf.9ad23ea6b668a59c48e362859efe3515.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-169_jpg.rf.9ad23ea6b668a59c48e362859efe3515.jpg,1eef725b4d3841787308ffc3c402a4e1d5145f86f848f41cf9926bae66d19246,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-16_jpg.rf.3018a4883623e53e929435fc084c2200.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-16_jpg.rf.3018a4883623e53e929435fc084c2200.jpg,ecea1f531c9a5f30d5c25800cc57f5d01b0ed7015f17f031a42959b5b32a3405,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-170_jpg.rf.448c70ae76619d82c629389410701f9c.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-170_jpg.rf.448c70ae76619d82c629389410701f9c.jpg,5e0bb3dd131bb3683fc64a09eaa09c2b04d8c15eafabf6799069563ef931c624,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-172_jpg.rf.d849de955bfb8608552f1adf347f3ef1.jpg,831848b0740c3a71c710226e49823ddf5ed76ac44fcc19b437e5b3c315e93e2b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-174_jpg.rf.63afee69864babbb4a21a4b8d2eff7d9.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-174_jpg.rf.63afee69864babbb4a21a4b8d2eff7d9.jpg,f143df445adc9f96203a42c323bfcbcd49fc7898205d577bff2e4f4ff00d0f32,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-175_jpg.rf.edaa0f7c577755474ff285ff38eec09e.jpg,273dfb8757f9196382ffad0bc7bad17f92fb7ef8710e3269fab228e1eeb6c4b1,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-176_jpg.rf.36e2a3416c78152aeb6ea6f1a20e2ea9.jpg,f29bfa96be38c6444d544d1d32fa0e6ebc7fc7e5ef271325a6d533700b9b5bbd,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-177_jpg.rf.218561bceb58b04e0bf46a7c297179a0.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-177_jpg.rf.218561bceb58b04e0bf46a7c297179a0.jpg,5e51e8f8e358df00d34b0bbd441bea672d4ddb73ef6b0f04b593dde995f8329f,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-178_jpg.rf.d97b9cc2a1e25824ea668642fe4df36e.jpg,46f6ceb1a53258581ddb8fae1e60e337481405f9c28b65609da9fef9368309d4,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,d70d3f554627bbb194fe6905ccf27f01b50d179cf076a0b6b88f472abe3a6982,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-180_jpg.rf.23e2fffafadf7ef2741d68402213261b.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-180_jpg.rf.23e2fffafadf7ef2741d68402213261b.jpg,e92b94ef2de8d1a8f27a5d9ce2e05db2a19bd1b26236e553953ec276d99e3dd9,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-181_jpg.rf.27e6333bebd7c84f8b89871c21b1608b.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-181_jpg.rf.27e6333bebd7c84f8b89871c21b1608b.jpg,961b3e59f65e42fd4baa7a500130fee2cd25eed8f4576970b96435d098de5a41,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-182_jpg.rf.4a3748ca6898a245a5474d963734c12f.jpg,a47759a70b79d6fa0d934378a54f32847c4762596efa14916c2f6700b30616d1,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-183_jpg.rf.4358b5ae9b05895a41d00d84a0e17ec7.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-183_jpg.rf.4358b5ae9b05895a41d00d84a0e17ec7.jpg,a9e68dc5b74632f2678e7f621cc1ffdfbb00fbc54c2bc6f1c9fbffa97ef256fa,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-185_jpg.rf.98a5add77bc81de0d192cd6c6a50f933.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-185_jpg.rf.98a5add77bc81de0d192cd6c6a50f933.jpg,14f7c0bedf520fd9807b07a3faeb2725c797dfd848419195c8b6a8d79be405e2,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-186_jpg.rf.c354a07266904a6e8212056359600aec.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-186_jpg.rf.c354a07266904a6e8212056359600aec.jpg,6f9227c886a0033f37f3c8085047c1dae0617e3f5bfdf6795da35873020d8fe1,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-187_jpg.rf.a5d70ec1463db2d5d0c48ef494605977.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-187_jpg.rf.a5d70ec1463db2d5d0c48ef494605977.jpg,bec92dd8bd73f62bac59f5ddc40a55eafd307e4eb887d15b06f35d66d8ccdecb,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-188_jpg.rf.e25310df0413037e398729953a4e8240.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-188_jpg.rf.e25310df0413037e398729953a4e8240.jpg,49ace9845b24b8d80ffdf3bd24f1baad25de2b9e5e0e63dc669ff7d21d4a9b17,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-189_jpg.rf.2afafdf425170ac8e1cbb58c488c4c4a.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-189_jpg.rf.2afafdf425170ac8e1cbb58c488c4c4a.jpg,87f795adcd24c21355666f45e57941868b7c836891878198b16941f78b146858,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-18_jpg.rf.f79a657ff81d70927c469283a9e0a262.jpg,f2b4e51521476c2048f6bbb195b6e00cf0440a4864ccde02edf3e9e90b00a117,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-191_jpg.rf.e82152e059f62a6559daedf1d1ae62a3.jpg,b23ae691910ab0fea9efba8986c57207806c841b74d31dc7bc373210247ee431,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-192_jpg.rf.41da280cd625ff7e2b15dde2afb0c11a.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-192_jpg.rf.41da280cd625ff7e2b15dde2afb0c11a.jpg,d6489f185eae18af5e43d05565281d349b350e42b0b59afa8a5285da30c63851,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-193_jpg.rf.d2949c3bad35af6229b470554825cd54.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-193_jpg.rf.d2949c3bad35af6229b470554825cd54.jpg,d4fb043ebb495077a4c5715a10defdea8452ea9f257bd4c965f2c4f5e9490115,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-194_jpg.rf.fe81115eda78ee8dcefcbc08dcdc17ef.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-194_jpg.rf.fe81115eda78ee8dcefcbc08dcdc17ef.jpg,83e8edc189117000df041c692c77c97a8eb170a8cfec6463718509a9bc80e77c,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-197_jpg.rf.f9b2583df29a86d60bcfe3eea1dab4e9.jpg,8cadf9027f14904c65b487ea0de72629bffe86178a4244c89ba44ce55a365e6c,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-198_jpg.rf.0b1cb1e07fefe54965584465087f960a.jpg,6ef230b61b9d0e01e0911cce720d2a591ddae13af54b593e795afd5329b44b79,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-199_jpg.rf.6120711f954526a2c6fa1b94fd7bd4ec.jpg,c4a88c0b4be98fba580309d807be25d1f6c5bf385f7fee9209acf3bdc39776d6,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-19_jpg.rf.399478ab1a20c3fcb63dc9e3d5c425f5.jpg,3449753772709df2dd6dca9eed624d6726009eeb34543d6dfd8ccb1001cbb753,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-1_jpg.rf.04766deb9036fc43721c26f431c3eb3d.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-1_jpg.rf.04766deb9036fc43721c26f431c3eb3d.jpg,18d1f2d9adc28a0c873b1c2cab41239ec46abf67e97fe085b35a5f34b6541c4b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-202_jpg.rf.e0f6ad1db0c11daafb4625b1b6678faa.jpg,5f64ff9c6c0ff682ed84802139762d64a064ec58253219d82b6c2a4f883dd77e,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-203_jpg.rf.29fcf9b56cd28acd7b8f97d171463785.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-203_jpg.rf.29fcf9b56cd28acd7b8f97d171463785.jpg,81518b0a532886c92c66827f501ff3006d7530b041688dfd99b3acc5320ff14c,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-205_jpg.rf.d1f737acba43ae7bf7374d2191904719.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-205_jpg.rf.d1f737acba43ae7bf7374d2191904719.jpg,4dcdd3f35ce617111437d27bb880b230161bf38dc7b99841deb785811a074d7b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-207_jpg.rf.7a8009c01c21717ead5486e01e2580b2.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-207_jpg.rf.7a8009c01c21717ead5486e01e2580b2.jpg,eb5fee6576a5bad4879c22ac742d0074ce0f7afc69e9343a9f96f47ce1d6895c,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-208_jpg.rf.137d967b7b8672f47e86429a98b89252.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-208_jpg.rf.137d967b7b8672f47e86429a98b89252.jpg,f0d1088f389e55bac30f5d9b782eef8f34677c85227b77e557fe50c504c76a5e,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-209_jpg.rf.50a35176830c86029ddfb4d3af626c08.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-209_jpg.rf.50a35176830c86029ddfb4d3af626c08.jpg,9cfbbef13027b7b277237ee4fa7a50dbeee5595eb87a30053c77a50f47a411fe,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-211_jpg.rf.4aa6ae6b2af90b1fff1b5075a215641d.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-211_jpg.rf.4aa6ae6b2af90b1fff1b5075a215641d.jpg,1a2542d003ba1b86a6be60db179e900fb1abe76e47e66381c462164e05375a69,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-212_jpg.rf.5f7dc0f25419dc8a67116ce313c83707.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-212_jpg.rf.5f7dc0f25419dc8a67116ce313c83707.jpg,97d570ed1fff2fed9f7e4cd43e379641af7f6f4b8b0e62275d66afef441dd30a,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-213_jpg.rf.5a46fcca214ab83b01c26743a9dc3e72.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-213_jpg.rf.5a46fcca214ab83b01c26743a9dc3e72.jpg,a9f89f4c3927b9ba3f1054db3a871a7a250e46641a5d485d5e50adfe8d9fba2c,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-214_jpg.rf.a35d0cd16266cfb261319a66b469ac89.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-214_jpg.rf.a35d0cd16266cfb261319a66b469ac89.jpg,512d1ca1bc73abdd45d89cc59d45b84b9d0f1e0ba8b35b793cb62b8557a6217b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-215_jpg.rf.b5e67b3aafeb154d5c904a6c663718b7.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-215_jpg.rf.b5e67b3aafeb154d5c904a6c663718b7.jpg,59840f2866d5b5dbc9f0e854176d5bf36bc9b40a288bd7f08c818e478139949b,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-216_jpg.rf.1a3dd495b3e6ba5f9cc43cec992021d7.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-216_jpg.rf.1a3dd495b3e6ba5f9cc43cec992021d7.jpg,aa0a5175b792a6dee76b04fecc043fdaebc3f6d7eb2a995460da381566b8c49a,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-218_jpg.rf.87be625afd1b1536ab3d9f5d0a000751.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-218_jpg.rf.87be625afd1b1536ab3d9f5d0a000751.jpg,a2fc6dad099ec888d6e7dc6852d0234358e4d3304124321f452a5d1abe555dfc,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-21_jpg.rf.4ae2f55eff42580278ecf92ee177fdd1.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-21_jpg.rf.4ae2f55eff42580278ecf92ee177fdd1.jpg,7b9f3ffa2cc2b69b47a7655b7fa8bc5148a1c2b6e5453be06d28197dae61897f,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
potholes::img-220_jpg.rf.4ffdf8738ac89d5fccf5d1e08c169af8.jpg,potholes,data/raw/v2/kaggle_speed_bump/Dataset/Data/potholes/img-220_jpg.rf.4ffdf8738ac89d5fccf5d1e08c169af8.jpg,cf4e939481cd45d1e6c6c0dd7e50266628ae43ffb4e76ee3e62c8e115d23ac2a,720,720,false,,exclude_not_speed_bump_source_label,not used for the speed-bump supporting-class task
