candidate_id,source_image_path,proposed_multiclass_label,split_group_id,split,source_sha256,materialized_image_path,materialized_sha256,verification_status
svrdd::train::09002200121902061245595792L_1295468900_482844600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061245595792L_1295468900_482844600.jpg,pothole,SVRDD_YOLO::09002200121902061245595792L_1295468900_482844600,protected_test,2105f28b416a796515381ce94c3e9123f095efe36f12909a1c4f2340a05074e7,data/processed/v2/multiclass_final/protected_test/pothole/38e4be672d98ea8f8cf37da0.jpg,2105f28b416a796515381ce94c3e9123f095efe36f12909a1c4f2340a05074e7,existing_hash_matches_source
svrdd::train::09002200121902061314388382L_1295451700_482746900,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061314388382L_1295451700_482746900.jpg,repaired_road,SVRDD_YOLO::09002200121902061314388382L_1295451700_482746900,validation,930ebb5a03fbf723d780ae2c7962dfedcdea19f5f072a944530f6ab35c3d0e8e,data/processed/v2/multiclass_final/validation/repaired_road/6e6fb7770c7acea318cb70f8.jpg,930ebb5a03fbf723d780ae2c7962dfedcdea19f5f072a944530f6ab35c3d0e8e,existing_hash_matches_source
svrdd::train::09002200121902061321580692L_1295437800_482572300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061321580692L_1295437800_482572300.jpg,repaired_road,SVRDD_YOLO::09002200121902061321580692L_1295437800_482572300,train,f025eed15d0fd1920dc966baf2652aa99cd1c04f273bfba1978cf4d8c472997e,data/processed/v2/multiclass_final/train/repaired_road/aedd2c4fa56d60c82607c5ec.jpg,f025eed15d0fd1920dc966baf2652aa99cd1c04f273bfba1978cf4d8c472997e,existing_hash_matches_source
svrdd::train::09002200121902061355492442L_1295498900_482712900,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061355492442L_1295498900_482712900.jpg,crack,SVRDD_YOLO::09002200121902061355492442L_1295498900_482712900,protected_test,9eadd978caa0ca8e3553cf6389014623a64280d91f3d1cae58878b53fab674b0,data/processed/v2/multiclass_final/protected_test/crack/50a7a601fc20e7b2dea6d061.jpg,9eadd978caa0ca8e3553cf6389014623a64280d91f3d1cae58878b53fab674b0,existing_hash_matches_source
svrdd::train::09002200121902061355504302L_1295499100_482712000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061355504302L_1295499100_482712000.jpg,crack,SVRDD_YOLO::09002200121902061355504302L_1295499100_482712000,train,88a349e3c6854a2f9e3edddc13aa491eb3c2a05a226304477fbc08dfd1e17562,data/processed/v2/multiclass_final/train/crack/807ebcc88e88defaf69e915c.jpg,88a349e3c6854a2f9e3edddc13aa491eb3c2a05a226304477fbc08dfd1e17562,existing_hash_matches_source
svrdd::train::09002200121902061356048302L_1295499400_482697200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061356048302L_1295499400_482697200.jpg,crack,SVRDD_YOLO::09002200121902061356048302L_1295499400_482697200,train,d06fbfa8ac6d616e237e8aa84f809b102accccbc846ce0df1130a31909d0240a,data/processed/v2/multiclass_final/train/crack/5eff1c78ebdbf090df1fc905.jpg,d06fbfa8ac6d616e237e8aa84f809b102accccbc846ce0df1130a31909d0240a,existing_hash_matches_source
svrdd::train::09002200121902061419278642L_1295429400_482663800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061419278642L_1295429400_482663800.jpg,crack,SVRDD_YOLO::09002200121902061419278642L_1295429400_482663800,train,8b1733da4bce65c6231ebe6dbc550d7ebbb545a95eaa743263a848c2c65bf64e,data/processed/v2/multiclass_final/train/crack/713bfe44ee039b5c0170be26.jpg,8b1733da4bce65c6231ebe6dbc550d7ebbb545a95eaa743263a848c2c65bf64e,existing_hash_matches_source
svrdd::train::09002200121902061419294882L_1295427100_482663700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061419294882L_1295427100_482663700.jpg,crack,SVRDD_YOLO::09002200121902061419294882L_1295427100_482663700,train,99b041e51fae03f6ddae553140c057114ba5dcdde71aef92eb17bfe2ae152a83,data/processed/v2/multiclass_final/train/crack/617291223089995dd5fac447.jpg,99b041e51fae03f6ddae553140c057114ba5dcdde71aef92eb17bfe2ae152a83,existing_hash_matches_source
svrdd::train::09002200121902061419317972L_1295424000_482663500,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061419317972L_1295424000_482663500.jpg,crack,SVRDD_YOLO::09002200121902061419317972L_1295424000_482663500,validation,c151d08be8f5333ef1882e0b5d9fe9b561b828fdc3c88e78cd7512260ba1d584,data/processed/v2/multiclass_final/validation/crack/b1bf6f8497743fdc15a82bdd.jpg,c151d08be8f5333ef1882e0b5d9fe9b561b828fdc3c88e78cd7512260ba1d584,existing_hash_matches_source
svrdd::train::09002200121902061422279592L_1295387700_482661400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061422279592L_1295387700_482661400.jpg,crack,SVRDD_YOLO::09002200121902061422279592L_1295387700_482661400,train,b0de4657c4d5384691f0d412cb49e97619e64afee448f15f17f70bfdb962d88a,data/processed/v2/multiclass_final/train/crack/08117d74d4ae512fb404d9a1.jpg,b0de4657c4d5384691f0d412cb49e97619e64afee448f15f17f70bfdb962d88a,existing_hash_matches_source
svrdd::train::09002200121902061437526382L_1295442200_482772300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061437526382L_1295442200_482772300.jpg,crack,SVRDD_YOLO::09002200121902061437526382L_1295442200_482772300,train,f2253623f60eee71b547689231a490e68685e1491cd9907e5b46e2ae8e3bd58b,data/processed/v2/multiclass_final/train/crack/950d6e345954d39b750a5625.jpg,f2253623f60eee71b547689231a490e68685e1491cd9907e5b46e2ae8e3bd58b,existing_hash_matches_source
svrdd::train::09002200121902061439336412L_1295422300_482770000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061439336412L_1295422300_482770000.jpg,crack,SVRDD_YOLO::09002200121902061439336412L_1295422300_482770000,train,8bb32f902f99e3777f742f34e398c4943efe361b3f099a02006b915abfb89016,data/processed/v2/multiclass_final/train/crack/33674ed3310e509dcc5be3b1.jpg,8bb32f902f99e3777f742f34e398c4943efe361b3f099a02006b915abfb89016,existing_hash_matches_source
svrdd::train::09002200121902061439500992L_1295399700_482768800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061439500992L_1295399700_482768800.jpg,crack,SVRDD_YOLO::09002200121902061439500992L_1295399700_482768800,validation,dc2a0ce599e43a4ca7f69916d8851d77291baf4f9afa5d7ea283b80dbe311923,data/processed/v2/multiclass_final/validation/crack/bcc227909f3dac46502fb250.jpg,dc2a0ce599e43a4ca7f69916d8851d77291baf4f9afa5d7ea283b80dbe311923,existing_hash_matches_source
svrdd::train::09002200121902061441171542L_1295380900_482796400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061441171542L_1295380900_482796400.jpg,crack,SVRDD_YOLO::09002200121902061441171542L_1295380900_482796400,validation,ffb0e8885f41616164c25915298e590b85af1f4c468bd9792247ece6020557e9,data/processed/v2/multiclass_final/validation/crack/aa45e62d17cb927e66d4de54.jpg,ffb0e8885f41616164c25915298e590b85af1f4c468bd9792247ece6020557e9,existing_hash_matches_source
svrdd::train::09002200121902061510334712L_1295405700_482661300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061510334712L_1295405700_482661300.jpg,crack,SVRDD_YOLO::09002200121902061510334712L_1295405700_482661300,protected_test,283e74d0a800f770d386cb6fa373421573622ef863cda9a7140418ab65c192c4,data/processed/v2/multiclass_final/protected_test/crack/7314cde123b0abf16c6f3703.jpg,283e74d0a800f770d386cb6fa373421573622ef863cda9a7140418ab65c192c4,existing_hash_matches_source
svrdd::train::09002200121902061510360852L_1295408600_482661400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061510360852L_1295408600_482661400.jpg,crack,SVRDD_YOLO::09002200121902061510360852L_1295408600_482661400,protected_test,620fac51a61c9cfaf4daa72d5274f4481af1cdf47c36d2f42bcdf32ed68960a2,data/processed/v2/multiclass_final/protected_test/crack/4879cb5517a8ab765a9282ab.jpg,620fac51a61c9cfaf4daa72d5274f4481af1cdf47c36d2f42bcdf32ed68960a2,existing_hash_matches_source
svrdd::train::09002200121902061512127812L_1295414600_482661900,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061512127812L_1295414600_482661900.jpg,crack,SVRDD_YOLO::09002200121902061512127812L_1295414600_482661900,train,b70b10ffed77649bb29641f7361106804494760625be4c5400e2ba0213628131,data/processed/v2/multiclass_final/train/crack/1ef991d56dfe10ab48b4ad47.jpg,b70b10ffed77649bb29641f7361106804494760625be4c5400e2ba0213628131,existing_hash_matches_source
svrdd::train::09002200121902061611286792L_1295172600_482864000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611286792L_1295172600_482864000.jpg,crack,SVRDD_YOLO::09002200121902061611286792L_1295172600_482864000,train,5b3852aca71e7b8ab2d884bf37ad32592baf9a8fe4600324df6f99d935a125b5,data/processed/v2/multiclass_final/train/crack/fc9df87007a5cd4062e7b562.jpg,5b3852aca71e7b8ab2d884bf37ad32592baf9a8fe4600324df6f99d935a125b5,existing_hash_matches_source
svrdd::train::09002200121902061611298642L_1295174500_482864000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611298642L_1295174500_482864000.jpg,crack,SVRDD_YOLO::09002200121902061611298642L_1295174500_482864000,train,3afa8194f2b32e5374254b65b274254fc38f8b2ac388c6be1fc56a13e4876fec,data/processed/v2/multiclass_final/train/crack/9f9b0d5544415ec0efdf33a8.jpg,3afa8194f2b32e5374254b65b274254fc38f8b2ac388c6be1fc56a13e4876fec,existing_hash_matches_source
svrdd::train::09002200121902061611311902L_1295176500_482864100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611311902L_1295176500_482864100.jpg,crack,SVRDD_YOLO::09002200121902061611311902L_1295176500_482864100,train,fd18d41b459ec567d5c9c2122858bf4ade922b7db7dd38185ecf997670835ee5,data/processed/v2/multiclass_final/train/crack/799dd8051de81928f21e1171.jpg,fd18d41b459ec567d5c9c2122858bf4ade922b7db7dd38185ecf997670835ee5,existing_hash_matches_source
svrdd::train::09002200121902061611391782L_1295189300_482864100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611391782L_1295189300_482864100.jpg,crack,SVRDD_YOLO::09002200121902061611391782L_1295189300_482864100,validation,0233dd2ac79523e619a4bdb1c97c7c95fc3087322ca9efb3b7962b0009aad5ac,data/processed/v2/multiclass_final/validation/crack/e4d07e16b0ff08b19d3be013.jpg,0233dd2ac79523e619a4bdb1c97c7c95fc3087322ca9efb3b7962b0009aad5ac,existing_hash_matches_source
svrdd::train::09002200121902061611429682L_1295195900_482864200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611429682L_1295195900_482864200.jpg,crack,SVRDD_YOLO::09002200121902061611429682L_1295195900_482864200,train,2b4f137669147f4545e313047ed59060f324e85f2800ae9165e50d7fd0067525,data/processed/v2/multiclass_final/train/crack/196865a3f7de8d1e6c6103c9.jpg,2b4f137669147f4545e313047ed59060f324e85f2800ae9165e50d7fd0067525,existing_hash_matches_source
svrdd::train::09002200121902061611454332L_1295200400_482864200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611454332L_1295200400_482864200.jpg,crack,SVRDD_YOLO::09002200121902061611454332L_1295200400_482864200,protected_test,098bd3fed35f0af9c587de0841005da817892462d9ba8db70a5ef54c91705232,data/processed/v2/multiclass_final/protected_test/crack/0606d6cd006174014cc462c3.jpg,098bd3fed35f0af9c587de0841005da817892462d9ba8db70a5ef54c91705232,existing_hash_matches_source
svrdd::train::09002200121902061611536102L_1295213400_482863800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061611536102L_1295213400_482863800.jpg,crack,SVRDD_YOLO::09002200121902061611536102L_1295213400_482863800,train,2eae22ba5e1939cd7a014a156e216c8a8b6c675c09ee8d90e40a250e80323713,data/processed/v2/multiclass_final/train/crack/30f9ca52bc4189f36c9b1d8a.jpg,2eae22ba5e1939cd7a014a156e216c8a8b6c675c09ee8d90e40a250e80323713,existing_hash_matches_source
svrdd::train::09002200121902061640252852L_1295227800_482813600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061640252852L_1295227800_482813600.jpg,crack,SVRDD_YOLO::09002200121902061640252852L_1295227800_482813600,protected_test,98e495e955ac9e4784f4ab2d7662acfb869366677e655f1182ca740d715977b2,data/processed/v2/multiclass_final/protected_test/crack/e8b0e70e5f25e84038a516a1.jpg,98e495e955ac9e4784f4ab2d7662acfb869366677e655f1182ca740d715977b2,existing_hash_matches_source
svrdd::train::09002200121902061640271102L_1295227700_482814700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061640271102L_1295227700_482814700.jpg,crack,SVRDD_YOLO::09002200121902061640271102L_1295227700_482814700,train,2662a212dd81b5a52ce89b56768921100b1e1a30b7a6e42a84c01da0a0df72d5,data/processed/v2/multiclass_final/train/crack/35ac1f55deb961cfcb08ef84.jpg,2662a212dd81b5a52ce89b56768921100b1e1a30b7a6e42a84c01da0a0df72d5,existing_hash_matches_source
svrdd::train::09002200121902061640347392L_1295226900_482822700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061640347392L_1295226900_482822700.jpg,crack,SVRDD_YOLO::09002200121902061640347392L_1295226900_482822700,train,7aaebb939bf76471f9d18af03db0482193037708786a06b44ed5fb2382531902,data/processed/v2/multiclass_final/train/crack/d57c1b00350e8e13ba52102e.jpg,7aaebb939bf76471f9d18af03db0482193037708786a06b44ed5fb2382531902,existing_hash_matches_source
svrdd::train::09002200121902061640359712L_1295226700_482824400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061640359712L_1295226700_482824400.jpg,crack,SVRDD_YOLO::09002200121902061640359712L_1295226700_482824400,protected_test,7cfe0a6ab96e394767eab1b407a8fd8b37a4fd118a0ba671f7996ec213192321,data/processed/v2/multiclass_final/protected_test/crack/fb4af2b43ae2c7336d37d1ad.jpg,7cfe0a6ab96e394767eab1b407a8fd8b37a4fd118a0ba671f7996ec213192321,existing_hash_matches_source
svrdd::train::09002200121902061640373132L_1295226600_482826200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902061640373132L_1295226600_482826200.jpg,crack,SVRDD_YOLO::09002200121902061640373132L_1295226600_482826200,validation,90374dcb0e5c8f96d47efacbc93685e0c9dec98f6af8111c43ad9dab3914b7fc,data/processed/v2/multiclass_final/validation/crack/1e2136c0be0503e7c7b878b6.jpg,90374dcb0e5c8f96d47efacbc93685e0c9dec98f6af8111c43ad9dab3914b7fc,existing_hash_matches_source
svrdd::train::09002200121902071136428972L_1295233900_482621700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071136428972L_1295233900_482621700.jpg,repaired_road,SVRDD_YOLO::09002200121902071136428972L_1295233900_482621700,train,050294ec046651eb3bbf296ac6b2c7a202e886f3e3889a58b39a633ecb09b6f6,data/processed/v2/multiclass_final/train/repaired_road/185a0e3aa866b02895ca5938.jpg,050294ec046651eb3bbf296ac6b2c7a202e886f3e3889a58b39a633ecb09b6f6,existing_hash_matches_source
svrdd::train::09002200121902071136477332L_1295232100_482613100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071136477332L_1295232100_482613100.jpg,repaired_road,SVRDD_YOLO::09002200121902071136477332L_1295232100_482613100,train,64fbb74634851d03a29af21e0819425ee03172be013109e28c48739324fa845f,data/processed/v2/multiclass_final/train/repaired_road/378aa6e46b772bd40766ff8e.jpg,64fbb74634851d03a29af21e0819425ee03172be013109e28c48739324fa845f,existing_hash_matches_source
svrdd::train::09002200121902071136490122L_1295231500_482610600,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071136490122L_1295231500_482610600.jpg,repaired_road,SVRDD_YOLO::09002200121902071136490122L_1295231500_482610600,train,c4cb50f4051a2447f89c7c90d38bb654956adab63341479e3328faf2b6c37c88,data/processed/v2/multiclass_final/train/repaired_road/f0b22cc6ea1e0c809c1d4332.jpg,c4cb50f4051a2447f89c7c90d38bb654956adab63341479e3328faf2b6c37c88,existing_hash_matches_source
svrdd::train::09002200121902071136502442L_1295231000_482608100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071136502442L_1295231000_482608100.jpg,repaired_road,SVRDD_YOLO::09002200121902071136502442L_1295231000_482608100,train,ed4779b828900e4aca0aa16e1deb8950af6e81476c7b14df5c3296418af412d7,data/processed/v2/multiclass_final/train/repaired_road/551b3f9faaacf0120e9ad786.jpg,ed4779b828900e4aca0aa16e1deb8950af6e81476c7b14df5c3296418af412d7,existing_hash_matches_source
svrdd::train::09002200121902071138252172L_1295218800_482556700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071138252172L_1295218800_482556700.jpg,repaired_road,SVRDD_YOLO::09002200121902071138252172L_1295218800_482556700,train,2058d32c3aa39be4576f06ce3a5e31518cc91203c26c2c26e41c6f175091a13d,data/processed/v2/multiclass_final/train/repaired_road/229591523d17405d6234f7a4.jpg,2058d32c3aa39be4576f06ce3a5e31518cc91203c26c2c26e41c6f175091a13d,existing_hash_matches_source
svrdd::train::09002200121902071138264502L_1295218600_482555700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071138264502L_1295218600_482555700.jpg,repaired_road,SVRDD_YOLO::09002200121902071138264502L_1295218600_482555700,train,09da71541b683b96d460dbb253d5aa08b5aa4751838b52406e1b84713e9513e6,data/processed/v2/multiclass_final/train/repaired_road/0d2dc587dc1899b5a5379653.jpg,09da71541b683b96d460dbb253d5aa08b5aa4751838b52406e1b84713e9513e6,existing_hash_matches_source
svrdd::train::09002200121902071141055262L_1295204100_482443300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071141055262L_1295204100_482443300.jpg,crack,SVRDD_YOLO::09002200121902071141055262L_1295204100_482443300,train,a8ea81a57e5333e12f472562c61e44965ec14b0f9451f2203b54ec0fdbdaa125,data/processed/v2/multiclass_final/train/crack/93c2f639a757057b78f68909.jpg,a8ea81a57e5333e12f472562c61e44965ec14b0f9451f2203b54ec0fdbdaa125,existing_hash_matches_source
svrdd::train::09002200121902071141068522L_1295204100_482441700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071141068522L_1295204100_482441700.jpg,crack,SVRDD_YOLO::09002200121902071141068522L_1295204100_482441700,train,564d90f84d479ab87e5ac294aeceabc29ae56dc7488613ebe2a1662805e41c60,data/processed/v2/multiclass_final/train/crack/d485f92a406ba4b8b5b1cfae.jpg,564d90f84d479ab87e5ac294aeceabc29ae56dc7488613ebe2a1662805e41c60,existing_hash_matches_source
svrdd::train::09002200121902071145231422L_1295204500_482473200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071145231422L_1295204500_482473200.jpg,repaired_road,SVRDD_YOLO::09002200121902071145231422L_1295204500_482473200,train,b3c6ad611176d0c5af6c15b3886aace92788c29696162c70088bf61ed3afc07f,data/processed/v2/multiclass_final/train/repaired_road/d601fc0bee3893c6a506fa00.jpg,b3c6ad611176d0c5af6c15b3886aace92788c29696162c70088bf61ed3afc07f,existing_hash_matches_source
svrdd::train::09002200121902071145245152L_1295204700_482474800,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071145245152L_1295204700_482474800.jpg,repaired_road,SVRDD_YOLO::09002200121902071145245152L_1295204700_482474800,train,b099d1971d9b8bc05b1938eb69df0db80ff4853bbbbcb72c905ead233fe964cc,data/processed/v2/multiclass_final/train/repaired_road/d861227397c5738582e1b9d9.jpg,b099d1971d9b8bc05b1938eb69df0db80ff4853bbbbcb72c905ead233fe964cc,existing_hash_matches_source
svrdd::train::09002200121902071145283062L_1295205300_482479700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071145283062L_1295205300_482479700.jpg,repaired_road,SVRDD_YOLO::09002200121902071145283062L_1295205300_482479700,train,483222e214370d76418a2b7cbf9575db7effa431eb9e0edf387ba17635f5641c,data/processed/v2/multiclass_final/train/repaired_road/62748b3e3d3545a19bfefa8c.jpg,483222e214370d76418a2b7cbf9575db7effa431eb9e0edf387ba17635f5641c,existing_hash_matches_source
svrdd::train::09002200121902071145307242L_1295205500_482482100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071145307242L_1295205500_482482100.jpg,repaired_road,SVRDD_YOLO::09002200121902071145307242L_1295205500_482482100,train,dce55d72befa0161cb1bf750c3581f9ac952149242b31c5eac7f7d70c80e2b59,data/processed/v2/multiclass_final/train/repaired_road/0762fd4b6757eb219dba9fc4.jpg,dce55d72befa0161cb1bf750c3581f9ac952149242b31c5eac7f7d70c80e2b59,existing_hash_matches_source
svrdd::train::09002200121902071425498902L_1295201500_482627700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071425498902L_1295201500_482627700.jpg,crack,SVRDD_YOLO::09002200121902071425498902L_1295201500_482627700,train,db31c25eb4cc58dc472df50785da5ddcadb45c675de4014cadb285335133390d,data/processed/v2/multiclass_final/train/crack/d1f71e042e31fd7b5429ecc2.jpg,db31c25eb4cc58dc472df50785da5ddcadb45c675de4014cadb285335133390d,existing_hash_matches_source
svrdd::train::09002200121902071506134212L_1295212000_482659000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071506134212L_1295212000_482659000.jpg,repaired_road,SVRDD_YOLO::09002200121902071506134212L_1295212000_482659000,train,786871eb50238f3772f7629085ce876f3e045757fd0a9de96c0e7b7d756a8aa1,data/processed/v2/multiclass_final/train/repaired_road/6e7489dac91ad804b5a084e5.jpg,786871eb50238f3772f7629085ce876f3e045757fd0a9de96c0e7b7d756a8aa1,existing_hash_matches_source
svrdd::train::09002200121902071506146042L_1295213800_482659000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071506146042L_1295213800_482659000.jpg,repaired_road,SVRDD_YOLO::09002200121902071506146042L_1295213800_482659000,train,81bcb89c003239d2ef4d9a3fa4a35160b46a02873751dcf1b06fa36bb0abff8a,data/processed/v2/multiclass_final/train/repaired_road/0df41554dbb3deb6c645cdf2.jpg,81bcb89c003239d2ef4d9a3fa4a35160b46a02873751dcf1b06fa36bb0abff8a,existing_hash_matches_source
svrdd::train::09002200121902071506166332L_1295216900_482659100,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071506166332L_1295216900_482659100.jpg,crack,SVRDD_YOLO::09002200121902071506166332L_1295216900_482659100,train,8cccf738b57959a95eaf75f08bb4c28998e90faed0047bf079b68205de2ef981,data/processed/v2/multiclass_final/train/crack/4f2f5f0aeef3e454115025ab.jpg,8cccf738b57959a95eaf75f08bb4c28998e90faed0047bf079b68205de2ef981,existing_hash_matches_source
svrdd::train::09002200121902071515367842L_1295233600_482720400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071515367842L_1295233600_482720400.jpg,crack,SVRDD_YOLO::09002200121902071515367842L_1295233600_482720400,train,7c001aee33526020613346b4f02fdcc563a1f98b60edf62a930c8cfda7ac366f,data/processed/v2/multiclass_final/train/crack/5ff1c9c055aa5a6b4ba9af77.jpg,7c001aee33526020613346b4f02fdcc563a1f98b60edf62a930c8cfda7ac366f,existing_hash_matches_source
svrdd::train::09002200121902071520428652L_1295236800_482723000,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071520428652L_1295236800_482723000.jpg,crack,SVRDD_YOLO::09002200121902071520428652L_1295236800_482723000,train,d6305a25cb3ec5616c9104dff5319f0fde1d55cc8679ed005815824719a64c61,data/processed/v2/multiclass_final/train/crack/23ce244814e76fc281c79d47.jpg,d6305a25cb3ec5616c9104dff5319f0fde1d55cc8679ed005815824719a64c61,existing_hash_matches_source
svrdd::train::09002200121902071521231582L_1295307800_482724200,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071521231582L_1295307800_482724200.jpg,crack,SVRDD_YOLO::09002200121902071521231582L_1295307800_482724200,train,b07729ed5c543a92bcdaff01f806287311563b20ab8f108bab1fba99f99ce16f,data/processed/v2/multiclass_final/train/crack/79985520cf62ccb612822d07.jpg,b07729ed5c543a92bcdaff01f806287311563b20ab8f108bab1fba99f99ce16f,existing_hash_matches_source
svrdd::train::09002200121902071521244372L_1295310400_482724300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071521244372L_1295310400_482724300.jpg,crack,SVRDD_YOLO::09002200121902071521244372L_1295310400_482724300,train,f91684d77fb9eb2f3e98e3f61db96cb8b6bea8a3b16f41035bc270294b558f90,data/processed/v2/multiclass_final/train/crack/af7abb89976e4b3b948fe40e.jpg,f91684d77fb9eb2f3e98e3f61db96cb8b6bea8a3b16f41035bc270294b558f90,existing_hash_matches_source
svrdd::train::09002200121902071521256222L_1295312700_482724400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071521256222L_1295312700_482724400.jpg,crack,SVRDD_YOLO::09002200121902071521256222L_1295312700_482724400,train,a93bbce2768ecd66a3df24273a8861f19161582574fa61a6d725e68b8f059df7,data/processed/v2/multiclass_final/train/crack/d4d484b3d43b5eccca0b15b9.jpg,a93bbce2768ecd66a3df24273a8861f19161582574fa61a6d725e68b8f059df7,existing_hash_matches_source
svrdd::train::09002200121902071526094242L_1295311900_482725300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071526094242L_1295311900_482725300.jpg,crack,SVRDD_YOLO::09002200121902071526094242L_1295311900_482725300,train,5ae575cb2ddf3a72d448999743f03052a914020d69b6b72834c0f8073a67b549,data/processed/v2/multiclass_final/train/crack/c75025e2b7e4825dedccdd7f.jpg,5ae575cb2ddf3a72d448999743f03052a914020d69b6b72834c0f8073a67b549,existing_hash_matches_source
svrdd::train::09002200121902071610554602L_1295799200_482463400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071610554602L_1295799200_482463400.jpg,crack,SVRDD_YOLO::09002200121902071610554602L_1295799200_482463400,train,32aeae2cec6029b9c5339b9359f6818f1b17739e6c2a9b9e43c88263ce017d9d,data/processed/v2/multiclass_final/train/crack/dbf6bf221bbbdc6dd55afe8d.jpg,32aeae2cec6029b9c5339b9359f6818f1b17739e6c2a9b9e43c88263ce017d9d,existing_hash_matches_source
svrdd::train::09002200121902071611200022L_1295796700_482458400,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071611200022L_1295796700_482458400.jpg,crack,SVRDD_YOLO::09002200121902071611200022L_1295796700_482458400,train,316adc9132de141532eff2423768353c83eb3164688ffe67cceef3045f708c68,data/processed/v2/multiclass_final/train/crack/f6d3e8c532beaf94a8454720.jpg,316adc9132de141532eff2423768353c83eb3164688ffe67cceef3045f708c68,existing_hash_matches_source
svrdd::train::09002200121902071613172702L_1295783600_482434300,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071613172702L_1295783600_482434300.jpg,crack,SVRDD_YOLO::09002200121902071613172702L_1295783600_482434300,protected_test,ef5e3034b4101342bac4f1b90d4321d6e3094abdc71312ef33616af4b67712dc,data/processed/v2/multiclass_final/protected_test/crack/f4eef3cffe2498fa75d0f8a8.jpg,ef5e3034b4101342bac4f1b90d4321d6e3094abdc71312ef33616af4b67712dc,existing_hash_matches_source
svrdd::train::09002200121902071613183932L_1295783100_482432700,data/raw/v2/svrdd/extracted/train/images/Xicheng/09002200121902071613183932L_1295783100_482432700.jpg,crack,SVRDD_YOLO::09002200121902071613183932L_1295783100_482432700,train,511bdbb59a5e6e21d5d3d50814db260c3dfbf49506515a3574dd702bb6064c12,data/processed/v2/multiclass_final/train/crack/0154eb923dc57f932bbf42c7.jpg,511bdbb59a5e6e21d5d3d50814db260c3dfbf49506515a3574dd702bb6064c12,existing_hash_matches_source
